subject,academic_year,standard_number,standard_version,weight_excellence_raw,weight_excellence_sanitized,penalized_one,effective_credits
Ngā Mahi a te Rēhia,2020,91851,1,1.0,0.5,True,4
Ngā Mahi a te Rēhia,2020,91854,1,0.5,0.5,False,4
Ngā Toi Puoro,2020,91860,1,0.8125,0.8125,False,4
Ngā Toi Puoro,2020,91862,1,0.7,0.7,False,4
Ngā Toi Puoro,2020,91861,1,1.0,0.5,True,4
Ngā Toi Puoro,2020,91863,1,1.0,0.5,True,4
Psychology,2020,91876,1,0.940226171243942,0.940226171243942,False,3
Psychology,2020,91872,1,0.834970530451866,0.834970530451866,False,6
Psychology,2020,91875,1,0.832807570977918,0.832807570977918,False,4
Psychology,2020,91874,1,0.829135180520571,0.829135180520571,False,6
Psychology,2020,91873,1,0.829013678905688,0.829013678905688,False,3
Digital Technologies and Hangarau Matihiko,2020,91908,1,0.927650429799427,0.927650429799427,False,3
Digital Technologies and Hangarau Matihiko,2020,91909,1,0.9,0.9,False,3
Digital Technologies and Hangarau Matihiko,2020,91905,1,0.865740740740741,0.865740740740741,False,4
Digital Technologies and Hangarau Matihiko,2020,91901,1,0.82013422818792,0.82013422818792,False,3
Digital Technologies and Hangarau Matihiko,2020,91900,1,0.817655571635311,0.817655571635311,False,6
Digital Technologies and Hangarau Matihiko,2020,91903,1,0.814954682779456,0.814954682779456,False,4
Te Ao Haka,2020,91985,1,0.5,0.5,False,5
Religious Studies,2021,91725,1,0.828619367209971,0.828619367209971,False,6
Religious Studies,2021,90825,1,0.82267531665122,0.82267531665122,False,6
Religious Studies,2021,90827,2,0.815196214862232,0.815196214862232,False,6
Religious Studies,2021,90826,1,0.81369710467706,0.81369710467706,False,6
Education for Sustainability,2021,90831,1,0.961538461538462,0.961538461538462,False,5
Education for Sustainability,2021,91735,1,0.911167512690355,0.911167512690355,False,4
Education for Sustainability,2021,91736,1,0.898148148148148,0.898148148148148,False,4
Education for Sustainability,2021,90832,1,0.897560975609756,0.897560975609756,False,5
Education for Sustainability,2021,90828,1,0.871890547263682,0.871890547263682,False,6
Business Studies,2021,91380,1,0.939953810623557,0.939953810623557,False,4
Business Studies,2021,91381,1,0.923913043478261,0.923913043478261,False,4
Business Studies,2021,91379,1,0.903556034482759,0.903556034482759,False,4
Business Studies,2021,91385,1,0.887959866220736,0.887959866220736,False,3
Business Studies,2021,91870,1,0.885245901639344,0.885245901639344,False,4
Business Studies,2021,91871,1,0.878444084278768,0.878444084278768,False,4
Chemistry,2021,91392,1,0.886254661694193,0.886254661694193,False,5
Chemistry,2021,91390,1,0.881265076387028,0.881265076387028,False,5
Chemistry,2021,91391,1,0.875807030129125,0.875807030129125,False,5
Chemistry,2021,91389,2,0.8310972688069,0.8310972688069,False,3
Chemistry,2021,91387,2,0.816326530612245,0.816326530612245,False,4
Chemistry,2021,91389,1,0.785714285714286,0.785714285714286,False,2
Classical Studies,2021,91396,1,0.896551724137931,0.896551724137931,False,6
Classical Studies,2021,91394,1,0.891581632653061,0.891581632653061,False,4
Classical Studies,2021,91395,1,0.886223440712817,0.886223440712817,False,4
Classical Studies,2021,91398,1,0.84245201947866,0.84245201947866,False,6
Classical Studies,2021,91397,1,0.831476720936875,0.831476720936875,False,4
Economics,2021,91403,1,0.910911602209945,0.910911602209945,False,6
Economics,2021,91402,1,0.8984375,0.8984375,False,5
Economics,2021,91399,1,0.889135702746365,0.889135702746365,False,4
Economics,2021,91400,1,0.868801652892562,0.868801652892562,False,4
Economics,2021,91402,2,0.844514959202176,0.844514959202176,False,5
Accounting,2021,91404,1,0.921641791044776,0.921641791044776,False,4
Accounting,2021,91408,1,0.906785034876347,0.906785034876347,False,4
Accounting,2021,91406,1,0.869755244755245,0.869755244755245,False,5
Accounting,2021,91405,1,0.85,0.85,False,4
Accounting,2021,91407,1,0.839285714285714,0.839285714285714,False,5
Accounting,2021,91407,2,0.836753168376584,0.836753168376584,False,2
Earth and Space Science,2021,91413,1,0.919834710743802,0.919834710743802,False,4
Earth and Space Science,2021,91412,1,0.902439024390244,0.902439024390244,False,4
Earth and Space Science,2021,91410,1,0.899926144756278,0.899926144756278,False,4
Earth and Space Science,2021,91414,1,0.888297872340426,0.888297872340426,False,4
Earth and Space Science,2021,91411,2,0.880810488676996,0.880810488676996,False,4
Earth and Space Science,2021,91415,2,0.870004933399112,0.870004933399112,False,4
Music Studies,2021,91420,1,0.958762886597938,0.958762886597938,False,4
Music Studies,2021,91421,1,0.869230769230769,0.869230769230769,False,4
Music Studies,2021,91423,1,0.862694300518135,0.862694300518135,False,4
Music Studies,2021,91425,2,0.814956855225312,0.814956855225312,False,6
Music Studies,2021,91419,1,0.752043596730245,0.752043596730245,False,6
Geography,2021,91429,1,0.916001388406803,0.916001388406803,False,4
Geography,2021,91426,1,0.894518272425249,0.894518272425249,False,4
Geography,2021,91427,1,0.894301470588235,0.894301470588235,False,4
Geography,2021,91430,2,0.887526966071779,0.887526966071779,False,5
Geography,2021,91428,1,0.884821770793407,0.884821770793407,False,3
Geography,2021,91432,1,0.880989481885469,0.880989481885469,False,3
History,2021,91435,1,0.9125,0.9125,False,5
History,2021,91436,1,0.912272993555946,0.912272993555946,False,4
History,2021,91438,1,0.886297844966227,0.886297844966227,False,6
History,2021,91439,1,0.870634920634921,0.870634920634921,False,6
History,2021,91435,2,0.831094489390933,0.831094489390933,False,3
Design (Practical Art),2021,91455,1,0.861729673744174,0.861729673744174,False,14
Design (Practical Art),2021,91450,1,0.851842629482072,0.851842629482072,False,4
Design (Practical Art),2021,91440,1,0.847122302158274,0.847122302158274,False,4
Design (Practical Art),2021,91445,1,0.829429960229783,0.829429960229783,False,2
Painting (Practical Art),2021,91456,1,0.869162342475908,0.869162342475908,False,14
Painting (Practical Art),2021,91451,1,0.861111111111111,0.861111111111111,False,4
Painting (Practical Art),2021,91451,2,0.838647714175951,0.838647714175951,False,4
Painting (Practical Art),2021,91446,2,0.836427320490368,0.836427320490368,False,2
Photography (Practical Art),2021,91457,1,0.885517799352751,0.885517799352751,False,14
Photography (Practical Art),2021,91452,1,0.880952380952381,0.880952380952381,False,4
Photography (Practical Art),2021,91447,2,0.869418386491557,0.869418386491557,False,4
Photography (Practical Art),2021,91442,2,0.869072164948454,0.869072164948454,False,2
Printmaking (Practical Art),2021,91443,1,0.890625,0.890625,False,4
Printmaking (Practical Art),2021,91448,2,0.838199513381995,0.838199513381995,False,4
Printmaking (Practical Art),2021,91453,1,0.816816816816817,0.816816816816817,False,4
Printmaking (Practical Art),2021,91458,1,0.814199395770393,0.814199395770393,False,12
Sculpture (Practical Art),2021,91454,1,0.907738095238095,0.907738095238095,False,4
Sculpture (Practical Art),2021,91444,1,0.9,0.9,False,4
Sculpture (Practical Art),2021,91449,1,0.884803921568628,0.884803921568628,False,4
Sculpture (Practical Art),2021,91460,2,0.847826086956522,0.847826086956522,False,4
Sculpture (Practical Art),2021,91459,1,0.838028169014085,0.838028169014085,False,8
Health Education,2021,91462,1,0.906434911242604,0.906434911242604,False,5
Health Education,2021,91461,1,0.901506996770721,0.901506996770721,False,5
Health Education,2021,91465,1,0.898916967509025,0.898916967509025,False,5
Health Education,2021,91463,1,0.89567031820553,0.89567031820553,False,5
Health Education,2021,91464,1,0.894542974079127,0.894542974079127,False,4
Home Economics,2021,91466,1,0.955882352941176,0.955882352941176,False,5
Home Economics,2021,91471,1,0.931740614334471,0.931740614334471,False,4
Home Economics,2021,91467,2,0.926636568848759,0.926636568848759,False,5
Home Economics,2021,91468,1,0.923076923076923,0.923076923076923,False,5
Home Economics,2021,91470,1,0.921052631578947,0.921052631578947,False,4
Home Economics,2021,91466,2,0.905958363244795,0.905958363244795,False,1
English,2021,91474,1,0.931862657890055,0.931862657890055,False,4
English,2021,91473,1,0.90069207953422,0.90069207953422,False,4
English,2021,91477,1,0.891134020618557,0.891134020618557,False,3
English,2021,91475,1,0.884594279443035,0.884594279443035,False,6
English,2021,91480,1,0.882524839275278,0.882524839275278,False,3
English,2021,91472,1,0.878386699507389,0.878386699507389,False,4
History of Art,2021,91484,1,0.86875,0.86875,False,4
History of Art,2021,91482,1,0.858823529411765,0.858823529411765,False,4
History of Art,2021,91487,1,0.838951310861423,0.838951310861423,False,4
History of Art,2021,91489,1,0.827361563517915,0.827361563517915,False,4
History of Art,2021,91485,1,0.823943661971831,0.823943661971831,False,4
History of Art,2021,91483,1,0.821078431372549,0.821078431372549,False,4
Media Studies,2021,91497,2,0.894071914480078,0.894071914480078,False,3
Media Studies,2021,91492,2,0.888482632541134,0.888482632541134,False,3
Media Studies,2021,91492,1,0.884615384615385,0.884615384615385,False,3
Media Studies,2021,91493,1,0.883112980769231,0.883112980769231,False,4
Media Studies,2021,91490,1,0.879012345679012,0.879012345679012,False,4
Media Studies,2021,91491,1,0.876414532459798,0.876414532459798,False,3
Physical Education,2021,91504,1,0.973509933774834,0.973509933774834,False,3
Physical Education,2021,91499,1,0.958333333333333,0.958333333333333,False,3
Physical Education,2021,91789,2,0.904837316441117,0.904837316441117,False,4
Physical Education,2021,91505,2,0.904080854309687,0.904080854309687,False,4
Physical Education,2021,91504,2,0.897271487039564,0.897271487039564,False,3
Physical Education,2021,91500,2,0.895378817929393,0.895378817929393,False,4
Latin,2021,91507,1,0.8,0.8,False,5
Latin,2021,91506,1,0.7875,0.7875,False,6
Latin,2021,91508,1,0.672413793103448,0.672413793103448,False,6
Latin,2021,91511,1,0.636363636363636,0.636363636363636,False,3
Latin,2021,91510,1,0.5625,0.5625,False,3
Latin,2021,91509,1,0.543478260869565,0.543478260869565,False,1
Drama,2021,91514,1,0.897216274089936,0.897216274089936,False,4
Drama,2021,91518,1,0.8970736629667,0.8970736629667,False,4
Drama,2021,91519,1,0.889570552147239,0.889570552147239,False,5
Drama,2021,91512,1,0.863636363636364,0.863636363636364,False,4
Drama,2021,91516,1,0.859477124183007,0.859477124183007,False,4
Drama,2021,91513,2,0.84789156626506,0.84789156626506,False,3
Physics,2021,91524,1,0.897698568621948,0.897698568621948,False,6
Physics,2021,91523,1,0.888719267234453,0.888719267234453,False,4
Physics,2021,91526,1,0.883946223803875,0.883946223803875,False,6
Physics,2021,91522,1,0.86,0.86,False,3
Physics,2021,91527,2,0.852363960749331,0.852363960749331,False,3
Physics,2021,91521,1,0.851351351351351,0.851351351351351,False,2
Agriculture & Horticulture,2021,91530,1,0.927152317880795,0.927152317880795,False,5
Agriculture & Horticulture,2021,91531,1,0.923553719008265,0.923553719008265,False,4
Agriculture & Horticulture,2021,91532,1,0.899361022364217,0.899361022364217,False,5
Agriculture & Horticulture,2021,91529,1,0.869617224880383,0.869617224880383,False,6
Agriculture & Horticulture,2021,91528,1,0.864814814814815,0.864814814814815,False,4
Chinese,2021,91536,1,0.741686460807601,0.741686460807601,False,5
Chinese,2021,91533,1,0.73543990086741,0.73543990086741,False,5
Chinese,2021,91534,1,0.601485148514852,0.601485148514852,False,3
Chinese,2021,91537,1,0.573218997361478,0.573218997361478,False,5
Chinese,2021,91535,1,0.569421487603306,0.569421487603306,False,6
Cook Islands Maori,2021,91538,1,0.852272727272727,0.852272727272727,False,5
Cook Islands Maori,2021,91541,1,0.83695652173913,0.83695652173913,False,5
Cook Islands Maori,2021,91540,1,0.805555555555556,0.805555555555556,False,6
Cook Islands Maori,2021,91539,1,0.75,0.75,False,3
Cook Islands Maori,2021,91542,1,0.720338983050848,0.720338983050848,False,5
French,2021,91543,1,0.85180412371134,0.85180412371134,False,5
French,2021,91546,1,0.848060344827586,0.848060344827586,False,5
French,2021,91545,1,0.721311475409836,0.721311475409836,False,6
French,2021,91544,1,0.709809264305177,0.709809264305177,False,3
French,2021,91547,1,0.681262729124236,0.681262729124236,False,5
German,2021,91548,1,0.845454545454546,0.845454545454546,False,5
German,2021,91551,1,0.831395348837209,0.831395348837209,False,5
German,2021,91549,1,0.745283018867925,0.745283018867925,False,3
German,2021,91550,1,0.708333333333333,0.708333333333333,False,6
German,2021,91552,1,0.679245283018868,0.679245283018868,False,5
Japanese,2021,91553,1,0.826612903225807,0.826612903225807,False,5
Japanese,2021,91556,1,0.8076171875,0.8076171875,False,5
Japanese,2021,91554,1,0.728813559322034,0.728813559322034,False,3
Japanese,2021,91555,1,0.718253968253968,0.718253968253968,False,6
Japanese,2021,91557,1,0.705372616984402,0.705372616984402,False,5
Korean,2021,91558,1,0.701612903225807,0.701612903225807,False,5
Korean,2021,91561,1,0.6484375,0.6484375,False,5
Korean,2021,91560,1,0.628571428571429,0.628571428571429,False,6
Korean,2021,91562,1,0.625,0.625,False,5
Korean,2021,91559,1,0.6,0.6,False,3
Samoan,2021,91566,1,0.889250814332248,0.889250814332248,False,5
Samoan,2021,91563,1,0.865646258503401,0.865646258503401,False,5
Samoan,2021,91564,1,0.820783132530121,0.820783132530121,False,3
Samoan,2021,91565,1,0.792642140468228,0.792642140468228,False,6
Samoan,2021,91567,1,0.783076923076923,0.783076923076923,False,5
Spanish,2021,91568,1,0.850931677018634,0.850931677018634,False,5
Spanish,2021,91571,1,0.822192513368984,0.822192513368984,False,5
Spanish,2021,91569,1,0.718354430379747,0.718354430379747,False,3
Spanish,2021,91570,1,0.709205020920502,0.709205020920502,False,6
Spanish,2021,91572,1,0.667525773195876,0.667525773195876,False,5
Calculus,2021,91576,2,0.93593625498008,0.93593625498008,False,2
Calculus,2021,91578,1,0.902897657213317,0.902897657213317,False,6
Calculus,2021,91579,1,0.887853841709994,0.887853841709994,False,6
Calculus,2021,91576,1,0.885714285714286,0.885714285714286,False,2
Calculus,2021,91577,1,0.880058550025831,0.880058550025831,False,5
Calculus,2021,91574,1,0.872580387138058,0.872580387138058,False,3
Statistics,2021,91582,1,0.962962962962963,0.962962962962963,False,4
Statistics,2021,91580,1,0.961538461538462,0.961538461538462,False,4
Statistics,2021,91584,1,0.931470588235294,0.931470588235294,False,4
Statistics,2021,91585,1,0.906778523489933,0.906778523489933,False,4
Statistics,2021,91586,1,0.905889036167393,0.905889036167393,False,4
Statistics,2021,91581,2,0.902612542595803,0.902612542595803,False,4
Dance,2021,91594,1,0.855371900826446,0.855371900826446,False,4
Dance,2021,91595,1,0.814102564102564,0.814102564102564,False,4
Dance,2021,91593,2,0.797058823529412,0.797058823529412,False,4
Dance,2021,91588,2,0.789244186046512,0.789244186046512,False,8
Dance,2021,91589,2,0.783333333333333,0.783333333333333,False,4
Social Studies,2021,91598,1,0.869146005509642,0.869146005509642,False,4
Social Studies,2021,91600,1,0.846744186046512,0.846744186046512,False,4
Social Studies,2021,91597,1,0.831052383199623,0.831052383199623,False,6
Social Studies,2021,91599,1,0.830473218928757,0.830473218928757,False,6
Social Studies,2021,91596,1,0.788187372708758,0.788187372708758,False,4
Biology,2021,91601,1,0.941176470588235,0.941176470588235,False,4
Biology,2021,91602,1,0.9375,0.9375,False,3
Biology,2021,91603,1,0.917859725234996,0.917859725234996,False,5
Biology,2021,91607,1,0.911764705882353,0.911764705882353,False,3
Biology,2021,91605,1,0.893162393162393,0.893162393162393,False,4
Biology,2021,91606,1,0.876957343412527,0.876957343412527,False,4
Technology/Hangarau,2021,91613,1,0.93717277486911,0.93717277486911,False,4
Technology/Hangarau,2021,91619,1,0.915730337078652,0.915730337078652,False,4
Technology/Hangarau,2021,91615,1,0.907079646017699,0.907079646017699,False,4
Technology/Hangarau,2021,91612,1,0.858461538461539,0.858461538461539,False,4
Technology/Hangarau,2021,91617,1,0.8573264781491,0.8573264781491,False,4
Technology/Hangarau,2021,91608,2,0.851864406779661,0.851864406779661,False,4
Construction and Mechanical Technologies,2021,91625,1,0.893939393939394,0.893939393939394,False,3
Construction and Mechanical Technologies,2021,91624,1,0.885321100917431,0.885321100917431,False,3
Construction and Mechanical Technologies,2021,91620,2,0.859390862944163,0.859390862944163,False,6
Construction and Mechanical Technologies,2021,91622,2,0.818511796733212,0.818511796733212,False,4
Construction and Mechanical Technologies,2021,91623,1,0.817524115755627,0.817524115755627,False,4
Construction and Mechanical Technologies,2021,91626,1,0.794047619047619,0.794047619047619,False,4
Design and Visual Communication,2021,91627,1,0.931232876712329,0.931232876712329,False,4
Design and Visual Communication,2021,91629,1,0.909090909090909,0.909090909090909,False,6
Design and Visual Communication,2021,91630,1,0.85296803652968,0.85296803652968,False,6
Design and Visual Communication,2021,91628,2,0.852872670807453,0.852872670807453,False,6
Design and Visual Communication,2021,91631,1,0.852230483271375,0.852230483271375,False,2
Processing Technologies,2021,91643,1,0.976190476190476,0.976190476190476,False,6
Processing Technologies,2021,91644,1,0.873239436619719,0.873239436619719,False,4
Processing Technologies,2021,91643,2,0.846050870147256,0.846050870147256,False,6
Te Reo Māori,2021,91652,1,0.905945419103314,0.905945419103314,False,6
Te Reo Māori,2021,91653,1,0.887931034482759,0.887931034482759,False,6
Te Reo Māori,2021,91654,2,0.846246006389776,0.846246006389776,False,6
Te Reo Māori,2021,91650,1,0.8415,0.8415,False,4
Te Reo Māori,2021,91651,2,0.84037558685446,0.84037558685446,False,2
Tongan,2021,91682,1,0.844827586206897,0.844827586206897,False,5
Tongan,2021,91679,1,0.817796610169492,0.817796610169492,False,5
Tongan,2021,91683,1,0.775862068965517,0.775862068965517,False,5
Tongan,2021,91680,1,0.774390243902439,0.774390243902439,False,3
Tongan,2021,91681,1,0.772727272727273,0.772727272727273,False,6
Te Reo Rangatira,2021,91806,1,0.948051948051948,0.948051948051948,False,4
Te Reo Rangatira,2021,91808,1,0.9,0.9,False,3
Te Reo Rangatira,2021,91804,1,0.895454545454545,0.895454545454545,False,3
Te Reo Rangatira,2021,91805,1,0.852941176470588,0.852941176470588,False,4
Te Reo Rangatira,2021,91817,1,0.847368421052632,0.847368421052632,False,4
Te Reo Rangatira,2021,91809,1,0.830357142857143,0.830357142857143,False,6
Hauora,2021,91814,1,1.0,0.5,True,3
New Zealand Sign Language,2021,91825,1,0.916666666666667,0.916666666666667,False,6
New Zealand Sign Language,2021,91822,1,1.0,0.5,True,5
New Zealand Sign Language,2021,91824,1,1.0,0.5,True,6
Tikanga ā-Iwi,2021,91830,1,0.972222222222222,0.972222222222222,False,4
Tikanga ā-Iwi,2021,91832,1,0.9375,0.9375,False,4
Tikanga ā-Iwi,2021,91833,1,0.93,0.93,False,4
Tikanga ā-Iwi,2021,91829,1,0.928571428571429,0.928571428571429,False,4
Tikanga ā-Iwi,2021,91831,1,0.909090909090909,0.909090909090909,False,4
Tikanga ā-Iwi,2021,91827,1,0.909090909090909,0.909090909090909,False,4
Ngā Mahi a te Rēhia,2021,91852,1,1.0,0.5,True,4
Ngā Toi Puoro,2021,91860,1,0.833333333333333,0.833333333333333,False,4
Ngā Toi Puoro,2021,91862,1,0.833333333333333,0.833333333333333,False,4
Ngā Toi Puoro,2021,91861,1,0.8,0.8,False,4
Ngā Toi Puoro,2021,91863,1,0.8,0.8,False,4
Ngā Toi Puoro,2021,91864,1,0.8,0.8,False,4
Psychology,2021,91876,1,0.887272727272727,0.887272727272727,False,3
Psychology,2021,91874,1,0.846715328467153,0.846715328467153,False,6
Psychology,2021,91875,1,0.845484672742336,0.845484672742336,False,4
Psychology,2021,91872,1,0.842271293375394,0.842271293375394,False,6
Psychology,2021,91873,1,0.825121654501217,0.825121654501217,False,3
Digital Technologies and Hangarau Matihiko,2021,91908,1,0.871247113163972,0.871247113163972,False,3
Digital Technologies and Hangarau Matihiko,2021,91909,1,0.860753676470588,0.860753676470588,False,3
Digital Technologies and Hangarau Matihiko,2021,91901,1,0.831958762886598,0.831958762886598,False,3
Digital Technologies and Hangarau Matihiko,2021,91905,1,0.830882352941177,0.830882352941177,False,4
Digital Technologies and Hangarau Matihiko,2021,91900,1,0.8289592760181,0.8289592760181,False,6
Digital Technologies and Hangarau Matihiko,2021,91907,1,0.816462736373749,0.816462736373749,False,5
Te Ao Haka,2021,91984,1,0.767741935483871,0.767741935483871,False,5
Te Ao Haka,2021,91985,1,0.726744186046512,0.726744186046512,False,5
Te Ao Haka,2021,91987,1,0.710344827586207,0.710344827586207,False,5
Te Ao Haka,2021,91986,1,0.607784431137725,0.607784431137725,False,5
Science - Core,2022,90728,3,1.0,0.5,True,4
Religious Studies,2022,91725,2,0.846541456710948,0.846541456710948,False,6
Religious Studies,2022,90825,3,0.841811617984903,0.841811617984903,False,6
Religious Studies,2022,90827,3,0.839526038619076,0.839526038619076,False,6
Religious Studies,2022,90826,3,0.835299669655498,0.835299669655498,False,6
Education for Sustainability,2022,91736,2,0.930232558139535,0.930232558139535,False,4
Education for Sustainability,2022,90832,3,0.893013100436681,0.893013100436681,False,5
Education for Sustainability,2022,90828,3,0.885514018691589,0.885514018691589,False,6
Education for Sustainability,2022,91735,2,0.885224274406333,0.885224274406333,False,4
Education for Sustainability,2022,90831,3,0.833333333333333,0.833333333333333,False,5
Business Studies,2022,91381,2,0.958698372966208,0.958698372966208,False,4
Business Studies,2022,91379,2,0.956686930091185,0.956686930091185,False,4
Business Studies,2022,91380,2,0.952099737532808,0.952099737532808,False,4
Business Studies,2022,91870,1,0.881031613976706,0.881031613976706,False,4
Business Studies,2022,91385,2,0.877358490566038,0.877358490566038,False,3
Business Studies,2022,91869,1,0.872064276885043,0.872064276885043,False,4
Chemistry,2022,91390,2,0.935838307107976,0.935838307107976,False,5
Chemistry,2022,91391,2,0.932873656459136,0.932873656459136,False,5
Chemistry,2022,91392,2,0.921947004608295,0.921947004608295,False,5
Chemistry,2022,91389,2,0.848421312284164,0.848421312284164,False,3
Chemistry,2022,91389,1,0.833333333333333,0.833333333333333,False,3
Chemistry,2022,91387,2,0.828784925276153,0.828784925276153,False,3
Classical Studies,2022,91395,2,0.936563876651982,0.936563876651982,False,4
Classical Studies,2022,91396,2,0.934979838709677,0.934979838709677,False,6
Classical Studies,2022,91394,2,0.934072345390899,0.934072345390899,False,4
Classical Studies,2022,91398,1,0.875,0.875,False,6
Classical Studies,2022,91398,2,0.834969532836831,0.834969532836831,False,4
Economics,2022,91403,2,0.962692619626926,0.962692619626926,False,6
Economics,2022,91399,2,0.934841628959276,0.934841628959276,False,4
Economics,2022,91400,2,0.927921092564492,0.927921092564492,False,4
Economics,2022,91402,2,0.85,0.85,False,5
Economics,2022,91402,3,0.848660271253722,0.848660271253722,False,5
Accounting,2022,91408,2,0.954666666666667,0.954666666666667,False,4
Accounting,2022,91404,2,0.952586206896552,0.952586206896552,False,4
Accounting,2022,91406,2,0.932033719704953,0.932033719704953,False,5
Accounting,2022,91407,2,0.841283361726292,0.841283361726292,False,5
Accounting,2022,91409,2,0.815361574668378,0.815361574668378,False,4
Accounting,2022,91405,2,0.795355902777778,0.795355902777778,False,2
Earth and Space Science,2022,91413,2,0.961847389558233,0.961847389558233,False,4
Earth and Space Science,2022,91414,2,0.939220183486239,0.939220183486239,False,4
Earth and Space Science,2022,91412,2,0.900265957446809,0.900265957446809,False,4
Earth and Space Science,2022,91410,2,0.896994134897361,0.896994134897361,False,4
Earth and Space Science,2022,91411,2,0.890287769784173,0.890287769784173,False,4
Earth and Space Science,2022,91415,2,0.878439219609805,0.878439219609805,False,4
Music Studies,2022,91423,2,0.950310559006211,0.950310559006211,False,4
Music Studies,2022,91420,2,0.936619718309859,0.936619718309859,False,4
Music Studies,2022,91421,3,0.90921052631579,0.90921052631579,False,4
Music Studies,2022,91425,2,0.825531914893617,0.825531914893617,False,6
Music Studies,2022,91422,2,0.797297297297297,0.797297297297297,False,4
Music Studies,2022,91419,2,0.765796703296703,0.765796703296703,False,2
Geography,2022,91429,2,0.953063418129702,0.953063418129702,False,4
Geography,2022,91426,2,0.943960826985854,0.943960826985854,False,4
Geography,2022,91427,2,0.935351270553064,0.935351270553064,False,4
Geography,2022,91430,2,0.891204668611922,0.891204668611922,False,5
Geography,2022,91432,2,0.878905452317746,0.878905452317746,False,3
Geography,2022,91428,2,0.877661711530735,0.877661711530735,False,3
History,2022,91436,2,0.94564907275321,0.94564907275321,False,4
History,2022,91439,2,0.94044665012407,0.94044665012407,False,6
History,2022,91438,2,0.938428459734167,0.938428459734167,False,6
History,2022,91435,2,0.844422700587084,0.844422700587084,False,5
History,2022,91437,2,0.832727573104246,0.832727573104246,False,3
Design (Practical Art),2022,91455,2,0.935085007727975,0.935085007727975,False,14
Design (Practical Art),2022,91440,2,0.86283185840708,0.86283185840708,False,4
Design (Practical Art),2022,91450,2,0.84289156626506,0.84289156626506,False,4
Design (Practical Art),2022,91445,2,0.836607142857143,0.836607142857143,False,2
Painting (Practical Art),2022,91456,2,0.896082474226804,0.896082474226804,False,14
Painting (Practical Art),2022,91446,2,0.842046718576196,0.842046718576196,False,4
Painting (Practical Art),2022,91451,2,0.83960355987055,0.83960355987055,False,4
Painting (Practical Art),2022,91441,2,0.836099585062241,0.836099585062241,False,2
Photography (Practical Art),2022,91457,2,0.926013805004314,0.926013805004314,False,14
Photography (Practical Art),2022,91452,2,0.872210065645514,0.872210065645514,False,4
Photography (Practical Art),2022,91447,2,0.857084855866829,0.857084855866829,False,4
Photography (Practical Art),2022,91442,2,0.851032448377581,0.851032448377581,False,2
Printmaking (Practical Art),2022,91443,2,0.884615384615385,0.884615384615385,False,4
Printmaking (Practical Art),2022,91453,2,0.852459016393443,0.852459016393443,False,4
Printmaking (Practical Art),2022,91458,2,0.851796407185629,0.851796407185629,False,14
Printmaking (Practical Art),2022,91448,2,0.848086124401914,0.848086124401914,False,2
Sculpture (Practical Art),2022,91454,2,0.910344827586207,0.910344827586207,False,4
Sculpture (Practical Art),2022,91857,1,0.9,0.9,False,4
Sculpture (Practical Art),2022,91460,2,0.859154929577465,0.859154929577465,False,4
Sculpture (Practical Art),2022,91449,2,0.847222222222222,0.847222222222222,False,4
Sculpture (Practical Art),2022,91459,2,0.834415584415584,0.834415584415584,False,8
Health Education,2022,91462,2,0.968146718146718,0.968146718146718,False,5
Health Education,2022,91465,2,0.951342281879195,0.951342281879195,False,5
Health Education,2022,91461,2,0.89800796812749,0.89800796812749,False,5
Health Education,2022,91464,2,0.895785219399538,0.895785219399538,False,4
Health Education,2022,91463,2,0.887798408488064,0.887798408488064,False,5
Home Economics,2022,91471,2,0.940931780366057,0.940931780366057,False,4
Home Economics,2022,91470,2,0.928571428571428,0.928571428571428,False,4
Home Economics,2022,91466,2,0.913713405238829,0.913713405238829,False,5
Home Economics,2022,91467,2,0.907035175879397,0.907035175879397,False,5
Home Economics,2022,91468,2,0.906639004149378,0.906639004149378,False,5
Home Economics,2022,91469,2,0.886861313868613,0.886861313868613,False,1
English,2022,91474,1,0.954847908745247,0.954847908745247,False,4
English,2022,91473,1,0.945585472761428,0.945585472761428,False,4
English,2022,91472,1,0.937527496700396,0.937527496700396,False,4
English,2022,91477,1,0.895343367826905,0.895343367826905,False,3
English,2022,91475,1,0.888892890585608,0.888892890585608,False,6
English,2022,91480,1,0.883990895295903,0.883990895295903,False,3
History of Art,2022,91482,2,0.928152492668622,0.928152492668622,False,4
History of Art,2022,91483,2,0.916879795396419,0.916879795396419,False,4
History of Art,2022,91484,2,0.902857142857143,0.902857142857143,False,4
History of Art,2022,91487,1,0.838879159369527,0.838879159369527,False,4
History of Art,2022,91486,1,0.826226012793177,0.826226012793177,False,4
History of Art,2022,91485,2,0.817472698907956,0.817472698907956,False,4
Media Studies,2022,91490,3,0.963553530751708,0.963553530751708,False,4
Media Studies,2022,91493,3,0.930993456276026,0.930993456276026,False,4
Media Studies,2022,91497,2,0.890350877192982,0.890350877192982,False,3
Media Studies,2022,91492,2,0.879656160458453,0.879656160458453,False,3
Media Studies,2022,91491,2,0.879169104739614,0.879169104739614,False,3
Media Studies,2022,91496,2,0.872535211267606,0.872535211267606,False,3
Physical Education,2022,91505,2,0.912946428571429,0.912946428571429,False,4
Physical Education,2022,91789,2,0.908320726172466,0.908320726172466,False,4
