Academic Year,Standard Number,Standard Version,Adjusted Not Achieved Percentile,Adjusted Achieved Percentile,Adjusted Merit Percentile,Adjusted Excellence Percentile
2022,91499,2,0.1225104214914312,0.4125752663270033,0.6826076887447893,0.8925428439092172
2022,91500,1,0,0.5,1,1
2022,91500,2,0.1401164043974995,0.4379176546669541,0.6967018754041818,0.8989006251347272
2022,91501,1,0,0.1071428571428572,0.5,0.8928571428571428
2022,91501,2,0.03789111955145597,0.2433080122987882,0.5516368240188099,0.8462199312714777
2022,91502,1,0,0,0,0.5
2022,91502,2,0.118296155671571,0.3947555766492644,0.6595870906502135,0.8831276696725201
2022,91503,2,0.1563260340632603,0.4519464720194647,0.683698296836983,0.8880778588807786
2022,91504,2,0.1308310991957105,0.4363270777479893,0.7046916890080429,0.8991957104557641
2022,91505,2,0.1395089285714286,0.4421502976190476,0.7155877976190477,0.9129464285714286
2022,91506,1,0,0.02631578947368424,0.1842105263157895,0.6578947368421053
2022,91507,1,0.02777777777777779,0.05555555555555558,0.1111111111111111,0.5833333333333333
2022,91508,1,0,0.02380952380952384,0.1666666666666667,0.6428571428571428
2022,91509,1,0.05555555555555558,0.1111111111111112,0.2777777777777778,0.7222222222222222
2022,91510,1,0,0,0.1666666666666667,0.6666666666666667
2022,91511,1,0,0.09999999999999998,0.3,0.7
2022,91512,1,0,0,0.5,1
2022,91512,2,0.05155875299760193,0.2304556354916068,0.5194244604316547,0.8405275779376499
2022,91513,2,0.06014215418261343,0.259704756697649,0.5470202296336796,0.847457627118644
2022,91514,4,0.09773371104815864,0.3597733711048159,0.6997167138810199,0.9376770538243626
2022,91515,2,0.05480540111199367,0.2422557585385227,0.5178713264495631,0.8304209690230342
2022,91516,2,0.05290102389078499,0.2713310580204778,0.5614334470989761,0.8430034129692833
2022,91517,2,0.03670520231213875,0.1765895953757226,0.4260115606936416,0.7861271676300579
2022,91518,3,0.06576086956521737,0.3413043478260869,0.6945652173913044,0.9190217391304347
2022,91519,1,0,0.5,1,1
2022,91519,2,0.07500000000000001,0.3053571428571429,0.5857142857142857,0.8553571428571428
2022,91520,2,0.02515723270440251,0.1446540880503144,0.3647798742138365,0.7452830188679245
2022,91521,1,0.09459459459459457,0.4054054054054054,0.6959459459459459,0.8851351351351352
2022,91521,2,0.07542983915696061,0.310038824181919,0.5910519504529488,0.8564429654279904
2022,91522,1,0,0.25,0.75,1
2022,91522,2,0.05749014454664914,0.2662614980289093,0.5446780551905388,0.8359067017082786
2022,91523,2,0.1198545214084973,0.3949413126136552,0.7150768722102827,0.9399900810051248
2022,91524,2,0.1182918149466192,0.4081850533807829,0.71644128113879,0.9265480427046263
2022,91525,1,0.0357142857142857,0.1785714285714286,0.4285714285714286,0.7857142857142857
2022,91525,2,0.07627702051493873,0.292028087567121,0.5340079856808482,0.8182569186286659
2022,91526,2,0.1305247115175267,0.4322882647507076,0.7275201393424777,0.9257565861092968
2022,91527,1,0,0.3333333333333334,0.6666666666666667,0.8333333333333334
2022,91527,2,0.09265175718849838,0.3486421725239617,0.6210063897763579,0.8650159744408947
2022,91528,2,0.09302325581395349,0.3549931600547196,0.6265389876880985,0.8645690834473324
2022,91529,1,0,0.5,1,1
2022,91529,2,0.09504685408299868,0.3647925033467202,0.6472556894243642,0.8775100401606426
2022,91530,3,0.0987261146496815,0.3821656050955414,0.7165605095541401,0.9331210191082803
2022,91531,2,0.09114583333333331,0.40234375,0.7565104166666666,0.9453125
2022,91532,2,0.1479289940828402,0.4866863905325444,0.7869822485207101,0.9482248520710059
2022,91533,2,0.03422053231939165,0.1907477820025349,0.5133079847908746,0.8567807351077313
2022,91534,1,0.01296596434359804,0.05753646677471636,0.1555915721231767,0.6110210696920584
2022,91535,1,0.003257328990228015,0.02524429967426711,0.07817589576547235,0.5561889250814332
2022,91536,1,0.03899371069182389,0.2163522012578616,0.5358490566037736,0.8584905660377359
2022,91537,1,0.01085568326947639,0.04789272030651343,0.1226053639846743,0.5855683269476373
2022,91538,2,0.03225806451612906,0.3387096774193549,0.7741935483870968,0.967741935483871
2022,91539,1,0.08333333333333331,0.2604166666666666,0.4583333333333333,0.78125
2022,91540,1,0.25,0.5416666666666666,0.6666666666666666,0.875
2022,91541,1,0.01666666666666666,0.1666666666666667,0.6000000000000001,0.9500000000000001
2022,91542,1,0.1702127659574468,0.4468085106382979,0.6702127659574468,0.8936170212765958
2022,91543,2,0.09463722397476343,0.3895899053627761,0.7050473186119874,0.9100946372239748
2022,91544,1,0.03214285714285714,0.1214285714285714,0.2946428571428572,0.7053571428571428
2022,91545,1,0.01744186046511626,0.09883720930232553,0.2887596899224806,0.7073643410852712
2022,91546,1,0.04922279792746115,0.2409326424870467,0.5751295336787565,0.883419689119171
2022,91547,1,0.01124999999999998,0.06374999999999997,0.22625,0.6737500000000001
2022,91548,2,0.04895104895104896,0.2727272727272728,0.6328671328671329,0.9090909090909091
2022,91549,1,0.07339449541284404,0.1880733944954128,0.3394495412844036,0.7247706422018348
2022,91550,1,0.03977272727272729,0.1136363636363637,0.2613636363636364,0.6875
2022,91551,1,0.03716216216216217,0.2432432432432433,0.5945945945945946,0.8885135135135135
2022,91552,1,0.02777777777777779,0.09126984126984128,0.2301587301587302,0.6666666666666667
2022,91553,2,0.09652928416485901,0.3470715835140998,0.6334056399132321,0.8828633405639913
2022,91554,1,0.05263157894736842,0.1831140350877193,0.3728070175438596,0.7423245614035088
2022,91555,1,0.04012345679012347,0.1604938271604938,0.3580246913580247,0.7376543209876543
2022,91556,1,0.1086021505376344,0.3741935483870967,0.6698924731182796,0.9043010752688172
2022,91557,1,0.03604436229205177,0.156192236598891,0.3502772643253235,0.7301293900184843
2022,91558,2,0,0.05970149253731344,0.3507462686567164,0.791044776119403
2022,91559,1,0.03125,0.125,0.25,0.65625
2022,91560,1,0.0357142857142857,0.1071428571428572,0.1785714285714286,0.6071428571428572
2022,91561,1,0,0.007352941176470562,0.1764705882352941,0.6691176470588236
2022,91562,1,0.01470588235294118,0.05882352941176472,0.1764705882352941,0.6323529411764706
2022,91563,2,0.02155172413793105,0.1142241379310345,0.4568965517241379,0.8642241379310345
2022,91564,1,0.06677524429967424,0.2263843648208469,0.4413680781758957,0.7817589576547231
2022,91565,1,0.08122743682310468,0.2454873646209386,0.4458483754512636,0.7815884476534296
2022,91566,1,0.04199999999999998,0.196,0.526,0.872
2022,91567,1,0.06386292834890966,0.2320872274143302,0.4704049844236761,0.8021806853582555
2022,91568,2,0.06369426751592355,0.321656050955414,0.6624203821656051,0.9044585987261147
2022,91569,1,0.02258064516129033,0.1161290322580645,0.3161290322580646,0.7225806451612904
2022,91570,1,0.04357798165137616,0.1651376146788991,0.3922018348623853,0.7706422018348624
2022,91571,1,0.04644808743169399,0.2691256830601093,0.6297814207650274,0.907103825136612
2022,91572,1,0.01847290640394089,0.09236453201970446,0.2746305418719212,0.7007389162561577
2022,91573,1,0,0.25,0.5,0.75
2022,91573,2,0.03987341772151898,0.2194620253164557,0.4843354430379747,0.8047468354430379
2022,91574,1,0,0.07142857142857145,0.3928571428571429,0.8214285714285714
2022,91574,2,0.04795737122557725,0.2384143387695785,0.5543355401259487,0.8638785725819473
2022,91575,1,0.07142857142857145,0.2142857142857143,0.3571428571428572,0.7142857142857143
2022,91575,2,0.04960981047937568,0.2331002331002331,0.4846964629573325,0.8012060403364751
2022,91576,1,0.02325581395348836,0.4418604651162791,0.8837209302325582,0.9651162790697675
2022,91576,2,0.05475360876057739,0.3697527791604447,0.7448979591836735,0.9298987887838063
2022,91577,2,0.1091103757056648,0.4039322561806502,0.6901888261631302,0.8953669456881448
2022,91578,2,0.1246046805819102,0.4263757115749526,0.7342820999367489,0.9325110689437065
2022,91579,2,0.113996153277112,0.4073827489273561,0.7258470187897618,0.9324604231395177
2022,91580,1,0,0.35,0.85,1
2022,91580,2,0.07770513004742063,0.3529601954303779,0.6688101738755567,0.8935551084925994
2022,91581,1,0,0.46875,0.96875,1
2022,91581,2,0.06514311500773595,0.3467315626611656,0.6795061887570912,0.8979177411036616
2022,91582,1,0.05769230769230771,0.3269230769230769,0.6923076923076923,0.9230769230769231
2022,91582,2,0.07272233291070457,0.3373935881180945,0.6479351566745155,0.8832639014671255
2022,91583,2,0.08513388734995381,0.3626962142197599,0.6746999076638965,0.8971375807940906
2022,91584,2,0.1321566300800949,0.4719667754375556,0.798724414120439,0.9589142687629783
2022,91585,2,0.111479807963852,0.4184552386331545,0.760590228748941,0.9536147980796384
2022,91586,2,0.1525612472160356,0.4696294796517514,0.7610852399271106,0.9440170074913949
2022,91587,1,0.009259259259259245,0.1574074074074074,0.462962962962963,0.8148148148148149
2022,91587,2,0.02929392198367098,0.2928258240096764,0.6336936800725732,0.8701617780465678
2022,91588,2,0.03488372093023257,0.1428571428571429,0.367109634551495,0.7591362126245847
2022,91589,1,0,0.5,1,1
2022,91589,2,0.04363001745200701,0.2277486910994765,0.5322862129144852,0.8481675392670157
2022,91590,1,0,0.1666666666666667,0.5,0.8333333333333334
2022,91590,2,0.02989690721649485,0.1597938144329897,0.3927835051546392,0.7628865979381443
2022,91591,1,0.05555555555555558,0.1666666666666667,0.3888888888888889,0.7777777777777778
2022,91591,2,0.009046052631578927,0.1085526315789474,0.328125,0.7286184210526316
2022,91592,1,0,0,0,0.5
2022,91592,2,0.01523656776263033,0.09101844426623901,0.2826784282277466,0.7068965517241379
2022,91593,1,0,0.5,1,1
2022,91593,2,0.08461538461538459,0.2846153846153846,0.5307692307692308,0.8307692307692307
2022,91594,2,0.1227272727272727,0.4651515151515152,0.793939393939394,0.9515151515151514
2022,91595,2,0.07142857142857145,0.3061224489795918,0.6224489795918366,0.8877551020408163
2022,91596,2,0.1032719836400818,0.3415132924335378,0.6124744376278118,0.8742331288343559
2022,91597,2,0.09244670991658943,0.3294717330861909,0.5702038924930491,0.8331788693234476
2022,91598,2,0.1181592039800995,0.4067164179104478,0.7089552238805971,0.9203980099502488
2022,91599,2,0.08522427440633246,0.3348284960422164,0.5862796833773087,0.8366754617414248
2022,91600,2,0.079162656400385,0.3065447545717036,0.5656881616939365,0.8383060635226179
2022,91601,2,0.06072193331293974,0.3013918629550321,0.5900887121443866,0.8494187825022943
2022,91602,1,0,0.3333333333333334,0.8333333333333334,1
2022,91602,2,0.07431009642025932,0.3043887842181093,0.565887177213787,0.835808489415937
2022,91603,3,0.0948049946045938,0.4021119161399722,0.7534299367966701,0.9461230152612917
2022,91604,1,0.03191489361702127,0.2978723404255319,0.6595744680851063,0.8936170212765958
2022,91604,2,0.05332352670773194,0.2604118782752597,0.5317642732371058,0.824675921669578
2022,91605,2,0.09435626102292771,0.391156462585034,0.7389770723104055,0.9421768707482991
2022,91606,2,0.08467287084038355,0.3756345177664975,0.7300479413423575,0.9390862944162436
2022,91607,2,0.08574490889603431,0.3330117899249732,0.5932475884244373,0.8459807073954984
2022,91608,3,0.08509803921568626,0.3368627450980392,0.5933333333333334,0.8415686274509804
2022,91609,3,0.07272727272727275,0.2945454545454546,0.5309090909090909,0.8090909090909091
2022,91610,3,0.08453473132372213,0.3320227173438182,0.5923984272608125,0.8449104412407165
2022,91611,3,0.113061797752809,0.3663389513108615,0.591058052434457,0.8377808988764045
2022,91612,3,0.1082621082621083,0.3931623931623932,0.7122507122507122,0.9273504273504273
2022,91613,3,0.1867469879518072,0.536144578313253,0.7891566265060241,0.9397590361445783
2022,91614,3,0.07142857142857145,0.3035714285714286,0.625,0.8928571428571428
2022,91615,3,0.04545454545454547,0.2348484848484849,0.553030303030303,0.8636363636363636
2022,91616,3,0.04201680672268909,0.2016806722689076,0.4117647058823529,0.7521008403361344
2022,91617,3,0.1715976331360947,0.5488165680473372,0.8402366863905325,0.9630177514792899
2022,91618,3,0.03260869565217389,0.1847826086956522,0.4021739130434783,0.75
2022,91619,3,0.05952380952380953,0.2738095238095238,0.6309523809523809,0.9166666666666667
2022,91620,4,0.100635593220339,0.3448093220338983,0.6027542372881356,0.8585805084745762
2022,91621,2,0,0,0.25,0.75
2022,91621,3,0.07241910631741139,0.2850539291217257,0.5323574730354391,0.8197226502311248
2022,91622,3,0.0668135095447871,0.2863436123348018,0.540381791483113,0.8208516886930983
2022,91623,3,0.09838998211091232,0.3014311270125223,0.5161001788908766,0.8130590339892665
2022,91624,3,0.1290322580645161,0.4274193548387097,0.7419354838709677,0.9435483870967741
2022,91625,3,0.04375000000000001,0.3375,0.70625,0.9125
2022,91626,2,0,0.5,1,1
2022,91626,3,0.08829787234042552,0.3138297872340425,0.5361702127659574,0.8106382978723404
2022,91627,3,0.1253497481813095,0.5053161723559038,0.8550643536653609,0.9750979294907667
2022,91628,2,0,0,0,0.5
2022,91628,3,0.07462686567164178,0.2945797329143755,0.5738413197172034,0.8538884524744698
2022,91629,3,0.08042529989094876,0.3165212649945475,0.5921483097055616,0.8560523446019629
2022,91630,3,0.09263050153531216,0.3464687819856704,0.6233367451381782,0.8694984646878199
2022,91631,3,0.1491416309012876,0.4763948497854078,0.7253218884120172,0.898068669527897
2022,91643,3,0.09261744966442953,0.3657718120805369,0.6248322147651006,0.8516778523489933
2022,91644,3,0.08333333333333331,0.3333333333333333,0.6041666666666666,0.8541666666666666
2022,91650,1,0,0.375,0.875,1
2022,91650,2,0.06519558676028087,0.261283851554664,0.5336008024072216,0.8375125376128385
2022,91651,2,0.1150793650793651,0.3564814814814815,0.5925925925925926,0.8511904761904762
2022,91652,2,0.1494197292069632,0.4748549323017408,0.7775628626692457,0.9521276595744681
2022,91653,2,0.09720279720279718,0.379020979020979,0.6986013986013987,0.9167832167832168
2022,91654,1,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.7857142857142857
2022,91654,2,0.06712774613506917,0.273393002441009,0.5508543531326282,0.8445890968266884
2022,91679,1,0.05421686746987953,0.2650602409638554,0.6204819277108433,0.9096385542168675
2022,91680,1,0.1126760563380282,0.3028169014084507,0.4929577464788733,0.8028169014084507
2022,91681,1,0.07731958762886598,0.2061855670103093,0.3505154639175258,0.7216494845360825
2022,91682,1,0.06790123456790126,0.3456790123456791,0.7037037037037037,0.9259259259259259
2022,91683,1,0.07291666666666669,0.1770833333333334,0.3802083333333334,0.7760416666666666
2022,91725,1,0,0,0,0.5
2022,91725,2,0.09390746678882272,0.3522675217590472,0.6049015116811727,0.8465414567109483
2022,91735,1,0.06451612903225806,0.2661290322580645,0.5241935483870968,0.8225806451612903
2022,91735,2,0.1094986807387863,0.3944591029023746,0.6701846965699209,0.8852242744063326
2022,91736,2,0.1627906976744186,0.4883720930232558,0.7558139534883721,0.930232558139535
2022,91789,2,0.1434190620272315,0.4543116490166415,0.719213313161876,0.9083207261724661
2022,91803,1,0.04924242424242425,0.2462121212121212,0.5113636363636364,0.8143939393939394
2022,91804,1,0.07668711656441718,0.2484662576687117,0.50920245398773,0.8374233128834356
2022,91805,1,0.08333333333333331,0.25,0.4761904761904762,0.8095238095238095
2022,91806,1,0.03535353535353536,0.2626262626262627,0.6161616161616161,0.8888888888888888
2022,91807,1,0.0892857142857143,0.2901785714285715,0.5267857142857143,0.8258928571428572
2022,91808,2,0.05288461538461536,0.2740384615384615,0.6177884615384616,0.8966346153846154
2022,91809,1,0.1022727272727273,0.3257575757575758,0.5833333333333334,0.8598484848484849
2022,91810,1,0.06390977443609025,0.2293233082706767,0.4398496240601504,0.7744360902255639
2022,91811,1,0,0,0,0.5
2022,91812,1,0,0.07142857142857145,0.2142857142857143,0.6428571428571428
2022,91813,1,0,0,0.2,0.7
2022,91814,1,0,0,0.09999999999999998,0.6
2022,91815,1,0.02500000000000002,0.1,0.3,0.725
2022,91816,1,0,0.1052631578947368,0.2894736842105263,0.6842105263157895
2022,91817,1,0.06962025316455694,0.3164556962025316,0.5569620253164557,0.810126582278481
2022,91818,1,0,0,0,0.5
2022,91819,1,0,0,0,0.5
2022,91820,1,0,0,0,0.5
2022,91821,1,0,0,0.3333333333333334,0.8333333333333334
2022,91822,1,0,0,0.25,0.75
2022,91823,1,0,0,0,0.5
2022,91824,1,0,0,0.2,0.7
2022,91825,1,0,0,0.09999999999999998,0.6
2022,91826,1,0.1521739130434783,0.3695652173913044,0.5652173913043479,0.8478260869565217
2022,91827,1,0,0,0.1470588235294117,0.6470588235294117
2022,91828,1,0.04545454545454547,0.4545454545454546,0.893939393939394,0.9848484848484849
2022,91829,1,0.09999999999999998,0.5,0.8,0.9
2022,91830,1,0.2307692307692308,0.5,0.6153846153846154,0.8461538461538461
2022,91831,1,0,0.375,0.8035714285714286,0.9285714285714286
2022,91832,1,0.1730769230769231,0.4423076923076923,0.6153846153846154,0.8461538461538461
2022,91833,1,0,0.1578947368421053,0.5526315789473684,0.8947368421052632
2022,91834,1,0.04999999999999999,0.15,0.3,0.7
2022,91835,1,0.07894736842105265,0.2105263157894737,0.3947368421052632,0.7631578947368421
2022,91849,1,0.07650273224043713,0.221311475409836,0.4052823315118397,0.7604735883424408
2022,91850,1,0,0,0.1666666666666667,0.6666666666666667
2022,91853,1,0,0,0,0.5
2022,91855,1,0,0.5,1,1
2022,91856,1,0,0.5,1,1
2022,91857,1,0,0.15,0.55,0.9
2022,91858,1,0,0.25,0.5833333333333334,0.8333333333333334
2022,91859,1,0,0.5,1,1
2022,91860,1,0,0.5,1,1
2022,91861,1,0,0.5,1,1
2022,91862,1,0,0.25,0.5,0.75
2022,91869,1,0.08652657601977748,0.3343634116192831,0.6199011124845488,0.8720642768850433
2022,91870,1,0.1181364392678869,0.3777038269550749,0.6405990016638935,0.8810316139767055
2022,91871,1,0.1087591240875913,0.3489051094890511,0.6065693430656934,0.8664233576642336
2022,91872,1,0.07736035590706869,0.319327731092437,0.6033119130004942,0.8613445378151261
2022,91873,1,0.07426004228329808,0.3097251585623678,0.5983086680761099,0.8628435517970402
2022,91874,1,0.07780387551379919,0.3399882560187904,0.6368173810921902,0.8746330005871991
2022,91875,1,0.08082706766917291,0.3421052631578947,0.6343984962406014,0.8731203007518795
2022,91876,1,0.0793103448275862,0.3729885057471264,0.7367816091954023,0.943103448275862
2022,91900,1,0.06779661016949151,0.2984934086629002,0.5470809792843692,0.8163841807909604
2022,91901,1,0.08088235294117646,0.2941176470588235,0.5177696078431373,0.8045343137254902
2022,91902,1,0.1003911342894394,0.3376792698826597,0.5743155149934811,0.8370273794002607
2022,91903,1,0.09034443817052512,0.3210050818746471,0.5457368718238284,0.8150762281197064
2022,91904,1,0.1140350877192983,0.3140350877192983,0.4824561403508772,0.7824561403508772
2022,91905,1,0.06179775280898875,0.2640449438202247,0.4662921348314607,0.7640449438202247
2022,91906,1,0.07248711340206188,0.2612757731958763,0.4664948453608248,0.7777061855670103
2022,91907,1,0.09654963680387407,0.3292978208232446,0.5562953995157385,0.823547215496368
2022,91908,1,0.1166902404526167,0.388967468175389,0.6775106082036776,0.9052333804809054
2022,91909,1,0.1209740769835035,0.4289080911233307,0.7356637863315004,0.9277297721916732
2022,91984,1,0.05719557195571956,0.2195571955719557,0.477859778597786,0.8154981549815499
2022,91985,1,0.05263157894736842,0.1912280701754386,0.3929824561403509,0.7543859649122807
2022,91986,1,0.04146341463414632,0.1341463414634146,0.3195121951219512,0.7268292682926829
2022,91987,1,0.008032128514056214,0.07028112449799195,0.2911646586345382,0.7289156626506024
2023,18,6,0.03745961534324555,0.5374596153432456,1,1
2023,18,7,0.07181361086228966,0.5718136108622897,1,1
2023,37,5,0.100694559679791,0.600694559679791,1,1
2023,37,6,0.002581352132621173,0.5025813521326212,1,1
2023,43,8,0,0.5,1,1
2023,43,9,0,0.5,1,1
2023,122,8,0,0.5,1,1
2023,155,7,0,0.5,1,1
2023,168,7,0.03541652470055767,0.5354165247005577,1,1
2023,168,8,0.05028125748587931,0.5502812574858793,1,1
2023,376,8,0.07792295409158534,0.5761891659577998,0.99727321576985,0.9990070039036354
2023,376,9,0.00587000703863827,0.5041362189048527,0.99727321576985,0.9990070039036354
2023,378,8,0.02092270925757289,0.5209227092575729,1,1
2023,378,9,0.01768862197764243,0.5176886219776424,1,1
2023,423,7,0,0.5,1,1
2023,424,8,0.01573482090127826,0.5157348209012782,1,1
2023,427,3,0,0.5,1,1
2023,427,7,0.08557822530446069,0.5855782253044607,1,1
2023,427,8,0.04779413439536978,0.5477941343953698,1,1
2023,428,9,0.02242327557745732,0.5224232755774574,1,1
2023,430,7,0.1306536324396337,0.6306536324396337,1,1
2023,430,8,0.08005931320530218,0.5800593132053022,1,1
2023,439,8,0,0.5,1,1
2023,468,6,0.1195925173026246,0.6195925173026245,1,1
2023,471,6,0.09995174118728423,0.5970431932750533,0.9970914520877692,1
2023,571,5,0,0.5,1,1
2023,572,4,0,0.5,1,1
2023,572,5,0,0.5,1,1
2023,572,6,0.01976977014582043,0.5197697701458204,1,1
2023,573,5,0,0.5,1,1
2023,582,4,0,0.5,1,1
2023,582,5,0.04999999999999999,0.55,1,1
2023,771,5,0,0.5,1,1
2023,831,6,0,0.5,1,1
2023,898,5,0.0310823291614924,0.5310823291614923,1,1
2023,920,5,0.06396138741401597,0.5639613874140159,1,1
2023,1204,8,0,0.5,1,1
2023,1204,9,0,0.5,1,1
2023,1234,9,0,0.5,1,1
2023,1252,8,0,0.5,1,1
2023,1256,8,0,0.5,1,1
2023,1279,6,0,0.5,1,1
2023,1279,7,0.04931214615675672,0.5493121461567567,1,1
2023,1279,8,0.05726004893595887,0.5572600489359589,1,1
2023,1296,7,0.1087255031274818,0.6087255031274819,1,1
2023,1296,8,0.06403289356514852,0.5640328935651485,1,1
2023,1304,9,0.1480499067925186,0.6480499067925185,1,1
2023,1304,10,0.09836184975152035,0.5983618497515204,1,1
2023,1307,8,0.06156276701049684,0.5615627670104968,1,1
2023,1307,9,0.06364654654929891,0.5636465465492989,1,1
2023,1312,7,0.007196492340420524,0.5071964923404205,1,1
2023,1312,8,0.01929879177731353,0.5192987917773135,1,1
2023,1624,7,0,0.5,1,1
2023,1626,6,0,0.5,1,1
2023,1629,6,0,0.5,1,1
2023,1629,7,0,0.5,1,1
2023,1650,7,0,0.5,1,1
2023,1650,8,0,0.5,1,1
2023,1651,6,0,0.5,1,1
2023,1667,8,0.2592875001654262,0.7592875001654262,1,1
2023,1672,7,0,0.5,1,1
2023,1734,8,0.009072736480275678,0.5090727364802756,1,1
2023,1753,7,0,0.5,1,1
2023,1759,5,0,0.5,1,1
2023,1810,9,0,0.5,1,1
2023,1828,6,0.07142857142857145,0.5714285714285714,1,1
2023,1980,9,0.039405068214314,0.539405068214314,1,1
2023,1980,10,0.01672289849267805,0.516722898492678,1,1
2023,2139,2,0.5,1,1,1
2023,2142,5,0,0.5,1,1
2023,2401,10,0,0.5,1,1
2023,2436,8,0.07105099791002356,0.5710509979100236,1,1
2023,2571,11,0.1143575850570821,0.6143575850570822,1,1
2023,2595,11,0,0.5,1,1
2023,2596,11,0.3190476119047566,0.8119047511904682,0.9928571392857116,1
2023,2597,11,0.00746573717273824,0.5074657371727382,1,1
2023,2672,7,0,0.5,1,1
2023,2672,8,0,0.5,1,1
2023,2676,8,0,0.5,1,1
2023,2678,8,0,0.5,1,1
2023,2680,7,0.04591728518358962,0.5459172851835896,1,1
2023,2680,8,0.002439024314024374,0.5024390243140244,1,1
2023,2682,7,0,0.5,1,1
2023,2797,8,0.1275530220638927,0.6275530220638927,1,1
2023,2797,9,0.04421968873055937,0.5442196887305594,1,1
2023,2834,5,0,0.5,1,1
2023,2835,5,0,0.5,1,1
2023,2866,6,0,0.5,1,1
2023,2866,7,0,0.5,1,1
2023,2870,6,0,0.5,1,1
2023,2871,6,0,0.5,1,1
2023,2873,8,0.25,0.75,1,1
2023,2886,5,0.03799745883112199,0.5329069950878015,0.9941989083027916,0.9992893720461121
2023,2990,7,0.0933888080392331,0.5933888080392331,1,1
2023,2990,8,0.03496017183589795,0.534960171835898,1,1
2023,3272,4,0,0.5,1,1
2023,3285,4,0,0.5,1,1
2023,3285,5,0,0.5,1,1
2023,3286,4,0,0.5,1,1
2023,3286,5,0,0.5,1,1
2023,3287,4,0,0.5,1,1
2023,3287,5,0,0.5,1,1
2023,3288,4,0,0.5,1,1
2023,3466,7,0.002870161174888919,0.5028701611748889,1,1
2023,3466,8,0.01495990273188907,0.5149599027318891,1,1
2023,3491,7,0.09073551903511806,0.590735519035118,1,1
2023,3491,8,0.08515828572890105,0.585158285728901,1,1
2023,3494,6,0.05570545869721533,0.5557054586972153,1,1
2023,3494,7,0.0103047480773969,0.5103047480773969,1,1
2023,3727,10,0.09656040733619775,0.5965604073361978,1,1
2023,3788,5,0,0.5,1,1
2023,3789,9,0,0.5,1,1
2023,3800,6,0,0.5,1,1
2023,3856,9,0,0.5,1,1
2023,3856,10,0.04480229657020241,0.5448022965702024,1,1
2023,4251,8,0.0342460247175615,0.5342460247175616,1,1
2023,4251,9,0.02741244894287542,0.5274124489428754,1,1
2023,4438,7,0,0.5,1,1
2023,4592,6,0,0.5,1,1
2023,4645,9,0,0.5,1,1
2023,4645,10,0,0.5,1,1
2023,4864,7,0.01803489305385758,0.5180348930538576,1,1
2023,5148,9,0.03149646243554277,0.5314964624355427,1,1
2023,5149,9,0,0.5,1,1
2023,5180,7,0.005991266856204491,0.5059912668562045,1,1
2023,5189,7,0,0.5,1,1
2023,5468,3,0,0.5,1,1
2023,5482,5,0.4134257749713333,0.9027201472245572,0.9827182044883842,0.9934238322351603
2023,5742,5,0,0.5,1,1
2023,5742,6,0,0.5,1,1
2023,5744,5,0,0.5,1,1
2023,5766,5,0,0.5,1,1
2023,5766,6,0,0.5,1,1
2023,5955,8,0,0.5,1,1
2023,5955,9,0,0.5,1,1
2023,5968,8,0.2519175514065535,0.7519175514065535,1,1
2023,5968,9,0.001917551406553475,0.5019175514065535,1,1
2023,6015,1,0.25,0.75,1,1
2023,6142,8,0.007042253521126751,0.5070422535211268,1,1
2023,6143,8,0.03141775878193753,0.5314177587819375,1,1
2023,6144,8,0,0.5,1,1
2023,6146,8,0.03225806451612906,0.532258064516129,1,1
2023,6147,8,0,0.5,1,1
2023,6400,6,0.004692087132218969,0.5046920871322189,1,1
2023,6400,7,4.32502503665555E-4,0.5004325025036656,1,1
2023,6476,7,0,0.5,1,1
2023,6523,6,0,0.5,1,1
2023,6571,6,0.1081730317362166,0.6081730317362166,1,1
2023,6580,6,0,0.5,1,1
2023,6580,8,0,0.5,1,1
2023,6582,6,0,0.5,1,1
2023,6611,5,0,0.5,1,1
2023,6611,6,0.01785714285714285,0.5178571428571428,1,1
2023,6612,6,0.01819887254384867,0.5181988725438487,1,1
2023,6613,7,0,0.5,1,1
2023,6617,6,0,0.5,1,1
2023,6622,6,0,0.5,1,1
2023,6699,4,0.1666666666666667,0.6666666666666667,1,1
2023,6700,4,0.05731088215469832,0.5573108821546984,1,1
2023,6701,4,0.3243278864965792,0.8243278864965792,1,1
2023,6705,9,0,0.5,1,1
2023,6896,6,0.06936613495772836,0.5693661349577284,1,1
2023,6950,5,0,0.5,1,1
2023,6950,6,0,0.5,1,1
2023,7038,3,0,0.5,1,1
2023,7038,4,0,0.5,1,1
2023,7126,6,0.06036649855603327,0.5603664985560333,1,1
2023,7126,7,0,0.5,1,1
2023,7127,7,0.02893287208631434,0.5289328720863143,1,1
2023,7127,8,0.07000123481458032,0.5700012348145803,1,1
2023,7337,8,0.009240548676013594,0.5092405486760136,1,1
2023,7909,6,0,0,0,0.5
2023,8991,5,0.07783391416085272,0.2185221447375695,0.433064456781755,0.7923762262050382
2023,8995,5,0.06354963931055363,0.2060057959183766,0.4849233672890521,0.8424672106812292
2023,8999,5,0.0936301479353654,0.2987547460422641,0.5024964615138467,0.797371863406948
2023,9003,5,0.1439022081208126,0.401892104896738,0.6355611685279551,0.8775712717520296
2023,9184,6,6.567559829814829E-4,0.5006567559829815,1,1
