Academic Year,Standard,Standard Version,Adjusted Not Achieved Percentile,Adjusted Achieved Percentile,Adjusted Merit Percentile,Adjusted Excellence Percentile
2019,91396,2,0.113724226804124000,0.401095360824742000,0.730025773195876000,0.942654639175258000
2019,91397,2,0.071907700563455900,0.277434934263483000,0.538234504963778000,0.832707271263751000
2019,91398,1,0.250000000000000000,0.500000000000000000,0.750000000000000000,1.000000000000000000
2019,91398,2,0.081095596133190100,0.299812030075188000,0.561358754027927000,0.842642320085929000
2019,91399,2,0.156978896704924000,0.491854868567197000,0.765087004813032000,0.930211032950759000
2019,91400,2,0.145146088595664000,0.464184731385485000,0.766729500471254000,0.947690857681433000
2019,91401,2,0.044374463212138600,0.238047523618666000,0.523475522473519000,0.829802462066991000
2019,91402,2,0.081486310299869600,0.340286831812256000,0.632985658409387000,0.874185136897001000
2019,91402,3,0.059056678557273100,0.266151407055093000,0.549346016646849000,0.842251288149029000
2019,91403,2,0.118245390972664000,0.432612841703751000,0.775270184361093000,0.960902733630006000
2019,91404,2,0.153061224489796000,0.492346938775510000,0.790816326530612000,0.951530612244898000
2019,91405,1,0.000000000000000000,0.500000000000000000,1.000000000000000000,1.000000000000000000
2019,91405,2,0.026599702380952400,0.158482142857143000,0.421688988095238000,0.789806547619048000
2019,91406,2,0.141602248770204000,0.447294448348559000,0.748067463106114000,0.942375263527758000
2019,91407,2,0.068250758341759400,0.294489383215369000,0.574570273003033000,0.848331648129424000
2019,91408,2,0.121857923497268000,0.455737704918033000,0.794808743169399000,0.960928961748634000
2019,91409,1,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.500000000000000000
2019,91409,2,0.032796780684104600,0.187525150905433000,0.465191146881288000,0.810462776659960000
2019,91410,1,0.000000000000000000,0.500000000000000000,1.000000000000000000,1.000000000000000000
2019,91410,2,0.114295347269049000,0.443358057990560000,0.752191503708699000,0.923128792987188000
2019,91411,1,0.500000000000000000,1.000000000000000000,1.000000000000000000,1.000000000000000000
2019,91411,2,0.109345794392523000,0.415700934579439000,0.701495327102804000,0.895140186915888000
2019,91412,1,0.000000000000000000,0.500000000000000000,1.000000000000000000,1.000000000000000000
2019,91412,2,0.123209169054441000,0.425859598853868000,0.704871060171920000,0.902220630372493000
2019,91413,2,0.183168316831683000,0.571428571428571000,0.872701555869873000,0.984441301272985000
2019,91414,2,0.190127970749543000,0.575868372943327000,0.856489945155393000,0.970749542961609000
2019,91415,2,0.099509147701918800,0.394020526550647000,0.700133868808568000,0.905622489959839000
2019,91416,1,0.071428571428571500,0.214285714285714000,0.428571428571429000,0.785714285714286000
2019,91416,2,0.048861480075901400,0.180502846299810000,0.383301707779886000,0.751660341555977000
2019,91417,2,0.037790697674418600,0.159883720930233000,0.363372093023256000,0.741279069767442000
2019,91418,1,0.083333333333333300,0.291666666666667000,0.416666666666667000,0.708333333333333000
2019,91418,2,0.040229885057471300,0.154672663668166000,0.325837081459270000,0.711394302848576000
2019,91419,1,0.000000000000000000,0.000000000000000000,0.500000000000000000,1.000000000000000000
2019,91419,2,0.087481146304675700,0.251131221719457000,0.428355957767722000,0.764705882352941000
2019,91420,2,0.142241379310345000,0.495689655172414000,0.806034482758621000,0.952586206896552000
2019,91421,3,0.096238938053097400,0.338495575221239000,0.651548672566372000,0.909292035398230000
2019,91422,2,0.035849056603773600,0.162264150943396000,0.343396226415094000,0.716981132075472000
2019,91423,2,0.183070866141732000,0.507874015748032000,0.763779527559055000,0.938976377952756000
2019,91424,2,0.053191489361702200,0.196048632218845000,0.381458966565350000,0.738601823708207000
2019,91425,1,0.000000000000000000,0.166666666666667000,0.500000000000000000,0.833333333333333000
2019,91425,2,0.104145601617796000,0.339231547017189000,0.579878665318504000,0.844792719919110000
2019,91426,2,0.123974208675264000,0.464536928487690000,0.786928487690504000,0.946365767878077000
2019,91427,2,0.130906274206042000,0.461076684740511000,0.779821843532146000,0.949651432997676000
2019,91428,2,0.073439016499514700,0.323519896473633000,0.631187318020058000,0.881106438045940000
2019,91429,2,0.125310516146840000,0.463842119790229000,0.799475572729782000,0.960943969086393000
2019,91430,1,0.090909090909090900,0.409090909090909000,0.727272727272727000,0.909090909090909000
2019,91430,2,0.091838390394288500,0.363946130131430000,0.660554924549732000,0.888447184812591000
2019,91431,1,0.068181818181818200,0.318181818181818000,0.670454545454545000,0.920454545454546000
2019,91431,2,0.080993520518358500,0.335853131749460000,0.633909287257020000,0.879049676025918000
2019,91432,1,0.000000000000000000,0.250000000000000000,0.650000000000000000,0.900000000000000000
2019,91432,2,0.095613322502030900,0.360032493907392000,0.645897644191714000,0.881478472786353000
2019,91433,2,0.065088757396449700,0.275147928994083000,0.547337278106509000,0.837278106508876000
2019,91434,1,0.087500000000000000,0.362500000000000000,0.625000000000000000,0.850000000000000000
2019,91434,2,0.075034674063800300,0.273231622746186000,0.522330097087379000,0.824133148404993000
2019,91435,1,0.043478260869565200,0.326086956521739000,0.717391304347826000,0.934782608695652000
2019,91435,2,0.083514436510400500,0.311704439615026000,0.576218565662838000,0.848028562558212000
2019,91436,2,0.089684813753581700,0.359598853868195000,0.717478510028653000,0.947564469914040000
2019,91437,1,0.040000000000000000,0.400000000000000000,0.740000000000000000,0.880000000000000000
2019,91437,2,0.077491654744873600,0.296375774916547000,0.559211572087109000,0.840327451915435000
2019,91438,2,0.102479598242310000,0.396735718769617000,0.743565599497803000,0.949309478970496000
2019,91439,2,0.079768786127167700,0.337572254335260000,0.684393063583815000,0.926589595375723000
2019,91440,2,0.074324324324324300,0.280405405405405000,0.559121621621622000,0.853040540540541000
2019,91441,1,0.000000000000000000,0.500000000000000000,1.000000000000000000,1.000000000000000000
2019,91441,2,0.070143884892086300,0.282374100719425000,0.546762589928058000,0.834532374100720000
2019,91442,2,0.078732106339468300,0.341513292433538000,0.644171779141104000,0.881390593047035000
2019,91443,2,0.087500000000000000,0.387500000000000000,0.675000000000000000,0.875000000000000000
2019,91444,1,0.500000000000000000,1.000000000000000000,1.000000000000000000,1.000000000000000000
2019,91444,2,0.049019607843137300,0.186274509803922000,0.460784313725490000,0.823529411764706000
2019,91445,1,0.071428571428571500,0.285714285714286000,0.642857142857143000,0.928571428571429000
2019,91445,2,0.045886828340466000,0.240133143128864000,0.537803138373752000,0.843556823585354000
2019,91446,1,0.031250000000000000,0.187500000000000000,0.531250000000000000,0.875000000000000000
2019,91446,2,0.057493292449214300,0.267343809888846000,0.550785741663473000,0.840935224223841000
2019,91447,1,0.000000000000000000,0.125000000000000000,0.375000000000000000,0.750000000000000000
2019,91447,2,0.061272727272727300,0.278909090909091000,0.588181818181818000,0.870545454545455000
2019,91448,1,0.000000000000000000,0.300000000000000000,0.600000000000000000,0.800000000000000000
2019,91448,2,0.058956916099773200,0.297052154195011000,0.615646258503401000,0.877551020408163000
2019,91449,2,0.072769953051643200,0.281690140845070000,0.565727699530517000,0.856807511737089000
2019,91450,1,0.000000000000000000,0.166666666666667000,0.666666666666667000,1.000000000000000000
2019,91450,2,0.055446032528339100,0.275998028585510000,0.581813701330705000,0.861261705273534000
2019,91451,1,0.023809523809523800,0.166666666666667000,0.452380952380952000,0.809523809523810000
2019,91451,2,0.063933729821580300,0.274426508071368000,0.560110450297366000,0.849617672047579000
2019,91452,1,0.000000000000000000,0.000000000000000000,0.500000000000000000,1.000000000000000000
2019,91452,2,0.076528518670496500,0.317193270414444000,0.619614279852277000,0.878949528108330000
2019,91453,1,0.125000000000000000,0.375000000000000000,0.625000000000000000,0.875000000000000000
2019,91453,2,0.090185676392573000,0.343501326259947000,0.628647214854111000,0.875331564986737000
2019,91454,2,0.121212121212121000,0.393939393939394000,0.657575757575758000,0.884848484848485000
2019,91455,2,0.068181818181818200,0.355113636363636000,0.715392561983471000,0.928460743801653000
2019,91456,2,0.072633744855967100,0.350000000000000000,0.691152263374486000,0.913786008230453000
2019,91457,2,0.066389219183511700,0.358105430043599000,0.728695996829172000,0.936979785969085000
2019,91458,2,0.022950819672131100,0.200000000000000000,0.529508196721312000,0.852459016393443000
2019,91459,2,0.012987012987013000,0.146103896103896000,0.415584415584416000,0.782467532467533000
2019,91460,2,0.046391752577319600,0.264032073310424000,0.565864833906071000,0.848224513172967000
2019,91461,1,0.029411764705882400,0.191176470588235000,0.544117647058824000,0.882352941176471000
2019,91461,2,0.123662488535616000,0.429685111586671000,0.710791806786915000,0.904769183735861000
2019,91462,2,0.175392670157068000,0.530665669409125000,0.820867614061331000,0.965594614809275000
2019,91463,1,0.033333333333333300,0.266666666666667000,0.600000000000000000,0.866666666666667000
2019,91463,2,0.104080987029421000,0.387693767795002000,0.683486238532110000,0.899873457766530000
2019,91464,1,0.032258064516129100,0.177419354838710000,0.516129032258065000,0.870967741935484000
2019,91464,2,0.114360828130135000,0.396483733158068000,0.674827472888597000,0.892704567860664000
2019,91465,2,0.238764044943820000,0.668539325842697000,0.907303370786517000,0.977528089887640000
2019,91466,1,0.117647058823529000,0.617647058823530000,1.000000000000000000,1.000000000000000000
2019,91466,2,0.098281786941580700,0.386941580756014000,0.690721649484536000,0.902061855670103000
2019,91467,2,0.124793388429752000,0.423966942148760000,0.714049586776860000,0.914876033057851000
2019,91468,2,0.123636363636364000,0.400606060606061000,0.660606060606061000,0.883636363636364000
2019,91469,1,0.000000000000000000,0.125000000000000000,0.500000000000000000,0.875000000000000000
2019,91469,2,0.104326923076923000,0.379326923076923000,0.661057692307692000,0.886057692307692000
2019,91470,2,0.094696969696969700,0.363636363636364000,0.678030303030303000,0.909090909090909000
2019,91471,2,0.101829268292683000,0.425609756097561000,0.767073170731707000,0.943292682926829000
2019,91472,1,0.115695613646433000,0.430272485600355000,0.750110766504209000,0.935533894550288000
2019,91473,1,0.108246945575713000,0.425212884116994000,0.759209552017771000,0.942243613476490000
2019,91474,1,0.122590463307406000,0.455698342915117000,0.784071694284748000,0.950963814677038000
2019,91475,1,0.086878272251308900,0.350981675392670000,0.656086387434555000,0.891982984293194000
2019,91476,1,0.091179819567311900,0.347902251029167000,0.643382674958395000,0.886660243496540000
2019,91477,1,0.115305522914219000,0.400998824911868000,0.687279670975323000,0.901586368977673000
2019,91478,1,0.098248141968754800,0.362012740785682000,0.649362960715911000,0.885598361898984000
2019,91479,1,0.100502512562814000,0.346788289272449000,0.609733449857986000,0.863447673148351000
2019,91480,1,0.094129186950519500,0.359732616435370000,0.654508464724261000,0.888905035239410000
2019,91482,2,0.102914389799636000,0.394353369763206000,0.727686703096539000,0.936247723132969000
2019,91483,2,0.083501006036217300,0.368209255533199000,0.712273641851107000,0.927565392354125000
2019,91484,2,0.125310173697270000,0.435483870967742000,0.753101736972705000,0.942928039702233000
2019,91485,1,0.300000000000000000,0.800000000000000000,1.000000000000000000,1.000000000000000000
2019,91485,2,0.080473372781065100,0.292899408284024000,0.562130177514793000,0.849704142011834000
2019,91486,1,0.066037735849056600,0.257289879931389000,0.514579759862779000,0.823327615780446000
2019,91487,1,0.081504702194357400,0.309561128526646000,0.587774294670846000,0.859717868338558000
2019,91488,1,0.000000000000000000,0.500000000000000000,1.000000000000000000,1.000000000000000000
2019,91488,2,0.078419071518193200,0.274780426599749000,0.527603513174404000,0.831242158092848000
2019,91489,1,0.069343065693430700,0.307785888077859000,0.603406326034063000,0.864963503649635000
2019,91490,2,0.128318584070796000,0.446017699115044000,0.763716814159292000,0.946017699115044000
2019,91491,1,0.375000000000000000,0.791666666666667000,0.875000000000000000,0.958333333333333000
2019,91491,2,0.117704280155642000,0.372324902723735000,0.636916342412451000,0.882295719844358000
2019,91492,2,0.128205128205128000,0.392687559354226000,0.644824311490978000,0.880341880341880000
2019,91493,2,0.111996251171509000,0.405576382380506000,0.728912839737582000,0.935332708528585000
2019,91494,1,0.000000000000000000,0.000000000000000000,0.250000000000000000,0.750000000000000000
2019,91494,2,0.090936925903245500,0.340018371096142000,0.611757501530925000,0.862676056338028000
2019,91495,1,0.000000000000000000,0.500000000000000000,1.000000000000000000,1.000000000000000000
2019,91495,2,0.085463504773637200,0.322605481983369000,0.605481983369264000,0.868340006159532000
2019,91496,1,0.000000000000000000,0.000000000000000000,0.500000000000000000,1.000000000000000000
2019,91496,2,0.099135063206919500,0.342315369261477000,0.620093147039255000,0.876912840984697000
2019,91497,1,0.000000000000000000,0.500000000000000000,1.000000000000000000,1.000000000000000000
2019,91497,2,0.083257090576395200,0.340118938700823000,0.639752973467521000,0.882891125343092000
2019,91498,1,0.035714285714285700,0.232142857142857000,0.526785714285714000,0.830357142857143000
2019,91498,2,0.100853590647616000,0.371219150120616000,0.656986453887549000,0.886620894414548000
2019,91499,1,0.000000000000000000,0.350000000000000000,0.750000000000000000,0.900000000000000000
2019,91499,2,0.130257376020088000,0.413998744507219000,0.675664364929902000,0.891922996442770000
2019,91500,1,0.142857142857143000,0.285714285714286000,0.571428571428571000,0.928571428571429000
2019,91500,2,0.134042972600039000,0.427656219199685000,0.693278139168145000,0.899664892568500000
2019,91501,1,0.031250000000000000,0.273437500000000000,0.609375000000000000,0.867187500000000000
2019,91501,2,0.038238350944049900,0.241382296899359000,0.558894855361164000,0.855750909405855000
2019,91502,1,0.103448275862069000,0.327586206896552000,0.534482758620690000,0.810344827586207000
2019,91502,2,0.118294216261526000,0.398994132439229000,0.664606035205365000,0.883906119027661000
2019,91503,2,0.118782161234991000,0.400943396226415000,0.666380789022298000,0.884219554030875000
2019,91504,1,0.208333333333333000,0.583333333333333000,0.833333333333333000,0.958333333333333000
2019,91504,2,0.134098101265823000,0.440928270042194000,0.719804852320675000,0.912974683544304000
2019,91505,1,0.187500000000000000,0.531250000000000000,0.781250000000000000,0.937500000000000000
2019,91505,2,0.127199155524279000,0.426636171710063000,0.711646727656580000,0.912209711470795000
2019,91506,1,0.011904761904761900,0.083333333333333400,0.357142857142857000,0.785714285714286000
2019,91507,1,0.000000000000000000,0.073170731707317100,0.365853658536585000,0.792682926829268000
2019,91508,1,0.060975609756097600,0.170731707317073000,0.353658536585366000,0.743902439024390000
2019,91509,1,0.000000000000000000,0.023809523809523800,0.190476190476191000,0.666666666666667000
2019,91510,1,0.100000000000000000,0.200000000000000000,0.200000000000000000,0.600000000000000000
2019,91511,1,0.035714285714285700,0.071428571428571400,0.142857142857143000,0.607142857142857000
2019,91512,1,0.111111111111111000,0.500000000000000000,0.888888888888889000,1.000000000000000000
2019,91512,2,0.055328629780913500,0.238024507983661000,0.516152989231341000,0.833457111028593000
2019,91513,1,0.200000000000000000,0.600000000000000000,0.900000000000000000,1.000000000000000000
2019,91513,2,0.052345215759849900,0.243339587242026000,0.538836772983115000,0.847842401500938000
2019,91514,4,0.092296511627907000,0.383720930232558000,0.724563953488372000,0.933139534883721000
2019,91515,2,0.048822714681440500,0.222991689750693000,0.490304709141274000,0.816135734072022000
2019,91516,2,0.103174603174603000,0.322751322751323000,0.556878306878307000,0.837301587301587000
2019,91517,1,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.500000000000000000
2019,91517,2,0.029141104294478500,0.151621384750219000,0.405346187554777000,0.782865907099036000
2019,91518,2,0.079936051159072800,0.378497202238210000,0.741007194244604000,0.942446043165468000
2019,91519,2,0.106557377049180000,0.378415300546448000,0.640710382513661000,0.868852459016394000
2019,91520,2,0.021604938271604900,0.108024691358025000,0.287037037037037000,0.700617283950617000
2019,91521,1,0.055555555555555600,0.322222222222222000,0.633333333333333000,0.866666666666667000
2019,91521,2,0.063316428461656700,0.283771323190410000,0.571768864299985000,0.851313969571231000
2019,91522,1,0.000000000000000000,0.500000000000000000,1.000000000000000000,1.000000000000000000
2019,91522,2,0.064168689320388300,0.287014563106796000,0.567506067961165000,0.844660194174757000
2019,91523,2,0.112192695751030000,0.391715219553787000,0.722040642319170000,0.942518118516413000
2019,91524,2,0.094490752800208400,0.356668403230008000,0.670747590518364000,0.908569940088565000
2019,91525,1,0.092592592592592600,0.333333333333333000,0.648148148148148000,0.907407407407408000
2019,91525,2,0.080964630225080400,0.310032154340836000,0.561286173633441000,0.832218649517685000
2019,91526,2,0.104858149452995000,0.396068978305210000,0.708974596699425000,0.917763767847209000
2019,91527,1,0.000000000000000000,0.300000000000000000,0.800000000000000000,1.000000000000000000
2019,91527,2,0.085777126099706700,0.341642228739003000,0.622800586510264000,0.866935483870968000
2019,91528,2,0.107977991746905000,0.401650618982118000,0.688445667125172000,0.894773039889959000
2019,91529,2,0.089502018842530300,0.368102288021534000,0.672947510094213000,0.894347240915209000
2019,91530,3,0.099447513812154700,0.378453038674033000,0.693370165745856000,0.914364640883978000
2019,91531,2,0.089588377723970900,0.391041162227603000,0.732445520581114000,0.930992736077482000
2019,91532,2,0.135451505016722000,0.434782608695652000,0.727424749163880000,0.928093645484950000
2019,91533,2,0.030701754385964900,0.186647173489279000,0.527777777777778000,0.871832358674464000
2019,91534,1,0.011347517730496500,0.056028368794326300,0.153191489361702000,0.608510638297872000
2019,91535,1,0.005102040816326540,0.028425655976676400,0.101311953352770000,0.577988338192420000
2019,91536,1,0.042024832855778400,0.238299904489016000,0.566857688634193000,0.870582617000955000
2019,91537,1,0.005307855626326960,0.023885350318471300,0.087048832271762200,0.568471337579618000
2019,91538,2,0.025423728813559300,0.152542372881356000,0.313559322033898000,0.686440677966102000
2019,91539,1,0.000000000000000000,0.008620689655172430,0.120689655172414000,0.612068965517241000
2019,91540,1,0.000000000000000000,0.000000000000000000,0.142857142857143000,0.642857142857143000
2019,91541,1,0.000000000000000000,0.110169491525424000,0.313559322033898000,0.703389830508475000
2019,91542,1,0.060344827586206900,0.120689655172414000,0.155172413793103000,0.594827586206897000
2019,91543,2,0.070866141732283500,0.357283464566929000,0.700787401574803000,0.914370078740157000
2019,91544,1,0.027918781725888300,0.120558375634518000,0.300761421319797000,0.708121827411168000
2019,91545,1,0.019035532994923800,0.111675126903553000,0.324873096446701000,0.732233502538071000
2019,91546,1,0.080762250453720500,0.342105263157895000,0.679673321234120000,0.918330308529946000
2019,91547,1,0.018484288354898300,0.081330868761552700,0.251386321626617000,0.688539741219963000
2019,91548,2,0.066929133858267700,0.291338582677165000,0.616141732283465000,0.891732283464567000
2019,91549,1,0.020408163265306100,0.088435374149659900,0.248299319727891000,0.680272108843537000
2019,91550,1,0.027210884353741500,0.105442176870748000,0.244897959183673000,0.666666666666667000
2019,91551,1,0.054000000000000000,0.268000000000000000,0.606000000000000000,0.892000000000000000
2019,91552,1,0.002183406113537120,0.048034934497816600,0.235807860262009000,0.689956331877729000
2019,91553,2,0.087800369685767100,0.326247689463956000,0.636783733826248000,0.898336414048059000
2019,91554,1,0.041226215644820300,0.152219873150106000,0.330866807610994000,0.719873150105708000
2019,91555,1,0.041005291005291000,0.152116402116402000,0.313492063492064000,0.702380952380952000
2019,91556,1,0.079737335834896800,0.288930581613508000,0.602251407129456000,0.893058161350844000
2019,91557,1,0.039823008849557500,0.162831858407080000,0.344247787610620000,0.721238938053097000
2019,91558,2,0.009615384615384640,0.048076923076923100,0.307692307692308000,0.769230769230769000
2019,91559,1,0.000000000000000000,0.030303030303030300,0.090909090909090900,0.560606060606061000
2019,91560,1,0.000000000000000000,0.000000000000000000,0.048387096774193600,0.548387096774194000
2019,91561,1,0.000000000000000000,0.028846153846153900,0.326923076923077000,0.798076923076923000
2019,91562,1,0.015625000000000000,0.046875000000000000,0.125000000000000000,0.593750000000000000
2019,91563,2,0.038934426229508200,0.346311475409836000,0.731557377049180000,0.924180327868853000
2019,91564,1,0.086267605633802800,0.269366197183099000,0.503521126760563000,0.820422535211268000
2019,91565,1,0.061643835616438400,0.229452054794521000,0.474315068493151000,0.806506849315069000
2019,91566,1,0.036290322580645200,0.338709677419355000,0.739919354838710000,0.937500000000000000
2019,91567,1,0.079584775086505200,0.254325259515571000,0.506920415224914000,0.832179930795848000
2019,91568,2,0.106666666666667000,0.392000000000000000,0.712000000000000000,0.926666666666667000
2019,91569,1,0.039634146341463400,0.155487804878049000,0.371951219512195000,0.756097560975610000
2019,91570,1,0.039772727272727300,0.174242424242424000,0.390151515151515000,0.755681818181818000
2019,91571,1,0.091397849462365600,0.366935483870968000,0.713709677419355000,0.938172043010753000
2019,91572,1,0.032219570405727900,0.122911694510740000,0.315035799522673000,0.724343675417661000
2019,91573,1,0.000000000000000000,0.500000000000000000,1.000000000000000000,1.000000000000000000
2019,91573,2,0.049705354855239600,0.248142454522162000,0.511017166282347000,0.812580066615424000
2019,91574,1,0.028571428571428600,0.228571428571429000,0.585714285714286000,0.885714285714286000
2019,91574,2,0.048547400611620800,0.191972477064220000,0.496597859327217000,0.853172782874618000
2019,91575,1,0.000000000000000000,0.214285714285714000,0.571428571428571000,0.857142857142857000
2019,91575,2,0.055919745729042500,0.236491855383393000,0.477502979737783000,0.796930870083433000
2019,91576,1,0.000000000000000000,0.365384615384615000,0.807692307692308000,0.942307692307692000
2019,91576,2,0.051754006063230800,0.345531976324527000,0.712934892449834000,0.919156922188538000
2019,91577,2,0.126762900282064000,0.426414468226315000,0.737016757922681000,0.937365189978430000
2019,91578,2,0.112660045470863000,0.395117865262654000,0.716584898887160000,0.934127079095369000
2019,91579,2,0.113511224057603000,0.386629959056897000,0.693773824650572000,0.920655089651278000
2019,91580,1,0.025000000000000000,0.300000000000000000,0.725000000000000000,0.950000000000000000
2019,91580,2,0.077923414768048300,0.354652758715345000,0.682610485863300000,0.905881141916003000
2019,91581,1,0.037500000000000000,0.300000000000000000,0.700000000000000000,0.937500000000000000
2019,91581,2,0.062613760465962800,0.335942240019415000,0.677253974032278000,0.903925494478825000
2019,91582,1,0.088235294117647100,0.382352941176471000,0.735294117647059000,0.941176470588235000
2019,91582,2,0.082799671592775000,0.345894909688013000,0.655213464696223000,0.892118226600985000
2019,91583,1,0.000000000000000000,0.250000000000000000,0.500000000000000000,0.750000000000000000
2019,91583,2,0.101310891730053000,0.379268490046933000,0.674380967794141000,0.896423369477262000
2019,91584,2,0.111840444332239000,0.446604392830093000,0.808886644786670000,0.974122696288816000
2019,91585,2,0.106242197253433000,0.399625468164794000,0.728339575530587000,0.934956304619226000
2019,91586,2,0.155920484010372000,0.486949006050130000,0.778219533275713000,0.947191011235955000
2019,91587,1,0.000000000000000000,0.310344827586207000,0.706896551724138000,0.896551724137931000
2019,91587,2,0.030704167239719400,0.260074267638564000,0.580044010452483000,0.850673910053638000
2019,91588,2,0.060049019607843200,0.227941176470588000,0.474264705882353000,0.806372549019608000
2019,91589,1,0.083333333333333300,0.500000000000000000,0.916666666666667000,1.000000000000000000
2019,91589,2,0.038221528861154400,0.183307332293292000,0.432137285491420000,0.787051482059282000
2019,91590,2,0.031162790697674400,0.180000000000000000,0.428837209302326000,0.780000000000000000
2019,91591,1,0.000000000000000000,0.176470588235294000,0.529411764705882000,0.852941176470588000
2019,91591,2,0.006821829855537700,0.122993579454254000,0.365369181380417000,0.749197431781701000
2019,91592,1,0.055555555555555600,0.277777777777778000,0.722222222222222000,1.000000000000000000
2019,91592,2,0.012970168612192000,0.101491569390402000,0.315499351491569000,0.726977950713359000
2019,91593,2,0.109756097560976000,0.378048780487805000,0.615853658536586000,0.847560975609756000
2019,91594,2,0.126410835214447000,0.445823927765237000,0.757336343115124000,0.937923250564334000
2019,91595,2,0.072463768115942000,0.355072463768116000,0.724637681159420000,0.942028985507247000
2019,91596,2,0.119664634146341000,0.396341463414634000,0.683689024390244000,0.907012195121951000
2019,91597,1,0.176470588235294000,0.588235294117647000,0.882352941176471000,0.970588235294118000
2019,91597,2,0.116899302093719000,0.378614157527418000,0.624875373878365000,0.863160518444666000
2019,91598,2,0.192695214105793000,0.596977329974811000,0.877833753148615000,0.973551637279597000
2019,91599,1,0.000000000000000000,0.318181818181818000,0.772727272727273000,0.954545454545455000
2019,91599,2,0.093600478468899500,0.338815789473684000,0.595095693779904000,0.849880382775120000
2019,91600,1,0.000000000000000000,0.281250000000000000,0.718750000000000000,0.937500000000000000
2019,91600,2,0.095421686746988000,0.338313253012048000,0.606506024096386000,0.863614457831325000
2019,91601,1,0.071428571428571500,0.214285714285714000,0.500000000000000000,0.857142857142857000
2019,91601,2,0.061424474187380500,0.294056724028043000,0.579748247291268000,0.847115997450606000
2019,91602,1,0.125000000000000000,0.437500000000000000,0.625000000000000000,0.812500000000000000
2019,91602,2,0.066594384843643000,0.279160009130336000,0.534581145857110000,0.822015521570418000
2019,91603,2,0.091676559820604100,0.388537132304445000,0.743635404300224000,0.946774831816383000
2019,91604,1,0.120000000000000000,0.400000000000000000,0.560000000000000000,0.780000000000000000
2019,91604,2,0.045458686344174200,0.232395007743464000,0.492985332968935000,0.806049011569646000
2019,91605,2,0.105902051067392000,0.426015069066555000,0.765487651737129000,0.945374633737966000
2019,91606,2,0.087479935794542600,0.389554265958760000,0.751389060377824000,0.949314730213607000
2019,91607,1,0.000000000000000000,0.166666666666667000,0.333333333333333000,0.666666666666667000
2019,91607,2,0.076157442316392700,0.291735786457548000,0.545015834715729000,0.829437490574574000
2019,91608,1,0.000000000000000000,0.500000000000000000,1.000000000000000000,1.000000000000000000
2019,91608,2,0.000000000000000000,0.000000000000000000,0.500000000000000000,1.000000000000000000
2019,91608,3,0.096583442838370600,0.362352168199737000,0.632720105124836000,0.866951379763469000
2019,91609,2,0.000000000000000000,0.250000000000000000,0.750000000000000000,1.000000000000000000
2019,91609,3,0.102272727272727000,0.357323232323232000,0.595328282828283000,0.840277777777778000
2019,91610,2,0.000000000000000000,0.000000000000000000,0.194444444444444000,0.694444444444444000
2019,91610,3,0.089810924369747900,0.347864145658263000,0.609593837535014000,0.851540616246499000
2019,91611,2,0.000000000000000000,0.027777777777777800,0.277777777777778000,0.750000000000000000
2019,91611,3,0.126150306748466000,0.393788343558282000,0.626533742331288000,0.858895705521472000
2019,91612,3,0.132281553398058000,0.459951456310680000,0.780339805825243000,0.952669902912621000
2019,91613,3,0.185258964143426000,0.527888446215139000,0.756972111553785000,0.914342629482072000
2019,91614,3,0.204545454545455000,0.454545454545455000,0.613636363636364000,0.863636363636364000
2019,91615,3,0.131578947368421000,0.410526315789474000,0.668421052631579000,0.889473684210526000
2019,91616,3,0.028846153846153900,0.235576923076923000,0.509615384615385000,0.802884615384615000
2019,91617,3,0.169590643274854000,0.554580896686160000,0.860623781676413000,0.975633528265107000
2019,91618,3,0.187500000000000000,0.625000000000000000,0.937500000000000000,1.000000000000000000
2019,91619,3,0.064102564102564100,0.256410256410256000,0.512820512820513000,0.820512820512821000
2019,91620,3,0.124702144559174000,0.424543288324067000,0.694598888006354000,0.894757744241462000
2019,91621,2,0.000000000000000000,0.500000000000000000,1.000000000000000000,1.000000000000000000
2019,91621,3,0.066220238095238100,0.293898809523810000,0.537946428571429000,0.810267857142857000
2019,91622,3,0.093750000000000000,0.351403061224490000,0.614158163265306000,0.856505102040816000
2019,91623,3,0.117094017094017000,0.346153846153846000,0.558974358974359000,0.829914529914530000
2019,91624,3,0.121621621621622000,0.425675675675676000,0.722972972972973000,0.918918918918919000
2019,91625,3,0.103448275862069000,0.355172413793103000,0.648275862068966000,0.896551724137931000
2019,91626,3,0.071278825995807200,0.306079664570231000,0.535639412997904000,0.800838574423480000
2019,91627,3,0.137652947719689000,0.500556173526140000,0.828698553948832000,0.965795328142381000
2019,91628,3,0.081884057971014500,0.307246376811594000,0.575362318840580000,0.850000000000000000
2019,91629,3,0.093957871396895800,0.338137472283814000,0.609478935698448000,0.865299334811530000
2019,91630,2,0.100000000000000000,0.200000000000000000,0.400000000000000000,0.800000000000000000
2019,91630,3,0.091402714932126700,0.366063348416290000,0.663800904977376000,0.889140271493213000
2019,91631,3,0.125412541254125000,0.438118811881188000,0.724422442244224000,0.911716171617162000
2019,91632,4,0.187739463601533000,0.524904214559387000,0.747126436781609000,0.909961685823755000
2019,91633,3,0.118881118881119000,0.409090909090909000,0.657342657342657000,0.867132867132867000
