"List of all adjusted percentile weightings by result (Not achieved, Achieved, Merit and Excellence) for Unit and Achievement standards by Academic Year (2025)",,,,,,
Academic Year,Standard Number,Standard Version ,Adjusted Not Achieved Percentile,Adjusted  Achieved Percentile,Adjusted Merit Percentile,Adjusted Excellence Percentile
2025,30125,2,0.002159890351555283,0.5021598903515553,1,1
2025,30182,2,0,0.5,1,1
2025,30244,3,0,0.2928993697984034,0.7021593727300068,0.9092600029316035
2025,30245,2,0.121888382450133,0.505861864768878,0.813877764560837,0.9299042822420921
2025,30246,2,0,0.1294383957607659,0.6237988743324605,0.9943604785716946
2025,30250,2,0,0.5,1,1
2025,30263,2,0,0.5,1,1
2025,30264,1,0,0.5,1,1
2025,30264,2,0,0.5,1,1
2025,30265,1,0.01233306996876121,0.5123330699687612,1,1
2025,30265,2,0.001592883214769469,0.5015928832147695,1,1
2025,30266,1,0,0.5,1,1
2025,30266,2,8.085905394338289E-4,0.5008085905394338,1,1
2025,30280,1,0,0.5,1,1
2025,30434,1,0.002504150863875398,0.5025041508638755,1,1
2025,30435,1,0.001041894207244209,0.5002388948640601,0.998962734343119,0.9997657336863032
2025,30436,1,0,0.5,1,1
2025,30437,1,0,0.5,1,1
2025,30438,1,0.0173455971438124,0.5173455971438123,1,1
2025,30441,2,1.121214838183393E-4,0.496771888134961,0.9951072627493859,0.9984474960982432
2025,30446,1,0,0.5,1,1
2025,30447,2,0.008941197253983069,0.508941197253983,1,1
2025,30447,3,0.07055815172808039,0.5705581517280804,1,1
2025,30448,1,0,0.5,1,1
2025,30477,1,0.01907995077201896,0.519079950772019,1,1
2025,30479,1,0,0.5,1,1
2025,30480,1,0.03656468829852172,0.5365646882985218,1,1
2025,30507,1,0.09569211871138122,0.5956921187113813,1,1
2025,30507,2,0.1623587853780479,0.6623587853780479,1,1
2025,30507,3,0.1867773900292107,0.6867773900292107,1,1
2025,30508,1,0.01429506791920204,0.514295067919202,1,1
2025,30508,2,0.433213986838121,0.933213986838121,1,1
2025,30508,3,0.1809617345858687,0.6809617345858687,1,1
2025,30509,1,0.1483808535698643,0.6483808535698643,1,1
2025,30509,2,0.3437590048303685,0.8437590048303685,1,1
2025,30509,3,0.1540199513142252,0.6540199513142252,1,1
2025,30510,1,0.01643968927826928,0.5164396892782692,1,1
2025,30510,2,0.4807254035639836,0.9807254035639836,1,1
2025,30510,3,0.1807254035639836,0.6807254035639836,1,1
2025,30511,1,0.1181855516581138,0.6181855516581138,1,1
2025,30511,2,0.1488459290166044,0.6488459290166044,1,1
2025,30511,3,0.07863477040811384,0.5786347704081138,1,1
2025,30515,1,0,0.5,1,1
2025,30516,1,0,0.5,1,1
2025,30517,1,0.03288250410674054,0.5328825041067405,1,1
2025,30517,2,0.01779734595588894,0.5177973459558889,1,1
2025,30518,1,0.02360056970396207,0.5236005697039621,1,1
2025,30519,1,0.01758452992457904,0.5162812922882781,0.9983048491175447,0.9996080867538456
2025,30532,1,0,0.5,1,1
2025,30532,2,0,0.5,1,1
2025,30533,1,0,0.5,1,1
2025,30533,2,0,0.5,1,1
2025,30540,2,0.02757435073582421,0.5275743507358241,1,1
2025,30541,3,0.0232980739782121,0.5207442609077972,0.9958297358861122,0.998383548956527
2025,30556,1,0.00800573232093088,0.5080057323209308,0.9999913501776664,0.9999913501776664
2025,30558,1,0.004889857025547173,0.5048898570255471,1,1
2025,30559,1,0,0.5,1,1
2025,30560,1,0.08334314758604033,0.5833431475860403,1,1
2025,30561,1,0.02203436518463631,0.5220343651846363,1,1
2025,30562,1,0,0.5,1,1
2025,30563,1,0,0.5,1,1
2025,30564,1,0.1812210589595205,0.6812210589595205,1,1
2025,30565,1,0,0.5,1,1
2025,30566,1,0,0.5,1,1
2025,30567,1,0.02687133199681091,0.5260894295377156,0.9992180975409047,1
2025,30568,1,0.04469398696150145,0.5446939869615015,1,1
2025,30569,1,0,0.5,1,1
2025,30570,1,0.001288659793814428,0.5012886597938144,1,1
2025,30571,1,0,0.5,1,1
2025,30573,1,0,0.5,1,1
2025,30574,1,0,0.5,1,1
2025,30596,1,0,0.5,1,1
2025,30596,2,0,0.5,1,1
2025,30613,2,0,0.5,1,1
2025,30616,1,0,0.5,1,1
2025,30616,2,0,0.5,1,1
2025,30617,2,0,0.5,1,1
2025,30619,2,0,0.5,1,1
2025,30620,2,0,0.5,1,1
2025,30621,2,0,0.5,1,1
2025,30622,2,0.07142857142857145,0.5610119047619048,0.9895833333333333,1
2025,30636,1,0.01318050504514229,0.5131805050451423,1,1
2025,30636,2,0.07433057517136948,0.5743305751713694,1,1
2025,30641,2,0,0.5,1,1
2025,30642,2,0,0.5,1,1
2025,30643,2,0,0.5,1,1
2025,30644,2,0,0.5,1,1
2025,30645,1,0,0.5,1,1
2025,30645,2,0,0.5,1,1
2025,30651,2,0,0.5,1,1
2025,30665,1,0,0.5,1,1
2025,30798,2,0,0.5,1,1
2025,30818,2,0.01612504753415339,0.5161250475341534,1,1
2025,30843,2,0,0.5,1,1
2025,30906,1,0.03778712053284761,0.5377871205328476,1,1
2025,30906,2,0.05624848738047161,0.5562484873804716,1,1
2025,30906,3,0.003873555106677196,0.5038735551066772,1,1
2025,30911,1,0.04189266947330456,0.5418926694733046,1,1
2025,30911,2,0.02992204457978481,0.5299220445797848,1,1
2025,30911,3,0.006245222721678156,0.5062452227216782,1,1
2025,30916,2,0.04702603982636516,0.5470260398263651,1,1
2025,30932,1,0.08116034064793903,0.5811603406479391,0.9998909281540147,0.9998909281540146
2025,30933,1,0.0972222087517246,0.5972222087517246,1,1
2025,30933,2,0.07924835254257429,0.5792483525425742,1,1
2025,30935,1,0.1289691842053405,0.6289691842053405,1,1
2025,30935,2,0.1500415584330546,0.6500415584330546,1,1
2025,30936,1,0.1440786741945818,0.6440786741945819,0.9986004460478942,0.9986004460478942
2025,30982,1,0.006534498725975335,0.09874808442786731,0.4024669191792885,0.8102533334773965
2025,30982,2,0.05294800083567997,0.1873556793645761,0.438331898082242,0.8039242195533458
2025,30986,2,0.1064359057054586,0.6064359057054586,1,1
2025,30987,1,3.981064895022257E-4,0.5003981064895022,1,1
2025,30987,2,0.05302968543687064,0.5530296854368706,1,1
2025,30989,2,0,0.5,1,1
2025,30990,1,0.02741784781411238,0.0843898109512426,0.2134401248265666,0.6564681616894363
2025,30990,2,0.05463995546517447,0.2084875630650805,0.4129142432014893,0.7590666356015832
2025,30996,2,0.1648620031484582,0.6648620031484582,1,1
2025,30997,1,0.05862090715641338,0.3837076402756006,0.7164223132558718,0.8913355801366846
2025,30997,2,0.0615169241828652,0.3655410242828976,0.6781229314782292,0.8740988313781968
2025,30997,3,0.06120992119580909,0.3438848676284004,0.6547575149498521,0.8720825685172607
2025,31003,1,0.08093273802755901,0.5809327380275591,1,1
2025,31003,2,0.1179346355607659,0.6179346355607659,1,1
2025,31004,1,0.02672897567414678,0.4447027878648631,0.8774999180115182,0.9595261058208019
2025,31004,2,0.03995267661506397,0.3282113069798923,0.660177717452054,0.8719190870872257
2025,31008,1,0.08957001485963656,0.5895700148596366,1,1
2025,31008,2,0.09902672976189603,0.5990267297618961,1,1
2025,31015,2,0,0.5,1,1
2025,31016,1,0,0.1809329026162676,0.5421122221446294,0.8611793195283618
2025,31016,2,0.04913767660667628,0.5491376766066762,1,1
2025,31021,1,0.05420583727841505,0.5542058372784151,1,1
2025,31021,2,0,0.5,1,1
2025,31027,1,0.06708784022783604,0.3615413533410343,0.721094540337308,0.9266410272241097
2025,31027,2,0.09876204837263242,0.4120692568101143,0.7253680446108122,0.9120608361733303
2025,31033,2,0.1977417535744941,0.6977417535744941,1,1
2025,31044,1,0.1386433007576403,0.6386433007576403,1,1
2025,31044,2,0.002279664394003955,0.502279664394004,1,1
2025,31070,2,0.1377171648032558,0.6377171648032558,1,1
2025,31070,3,0.05846482835465766,0.5584648283546576,1,1
2025,31070,4,0.07911251364046507,0.5791125136404651,1,1
2025,31071,2,0.02545085537444314,0.5254508553744431,1,1
2025,31071,3,0.09503676684517137,0.5950367668451714,1,1
2025,31071,4,0.01484479476838252,0.5148447947683825,1,1
2025,31074,1,0,0.5,1,1
2025,31074,2,0,0.5,1,1
2025,31076,1,0,0.5,1,1
2025,31076,2,0,0.5,1,1
2025,31077,1,0,0.5,1,1
2025,31077,2,0,0.5,1,1
2025,31079,1,0,0.5,1,1
2025,31079,2,0,0.5,1,1
2025,31080,1,0.07142857142857145,0.5714285714285714,1,1
2025,31080,2,0,0.5,1,1
2025,31081,1,0.08333333333333331,0.5833333333333333,1,1
2025,31081,2,0,0.5,1,1
2025,31138,1,0,0.5,1,1
2025,31138,2,0,0.5,1,1
2025,31139,1,0,0.5,1,1
2025,31139,2,0,0.5,1,1
2025,31140,1,0.002177818345737215,0.5021778183457373,1,1
2025,31140,2,0.04063935680727565,0.5406393568072756,1,1
2025,31161,3,0.2877999141941852,0.7877999141941852,1,1
2025,31184,3,0,0.5,1,1
2025,31186,3,0,0.5,1,1
2025,31245,2,0,0.5,1,1
2025,31284,2,0,0.3571428571428572,0.7142857142857143,0.8571428571428572
2025,31288,1,0,0.4984084245193212,0.9979725222948407,0.9995640977755194
2025,31288,2,0.03934898885265664,0.5377574133719778,0.9979725222948407,0.9995640977755194
2025,31292,1,0,0.5,1,1
2025,31384,1,0.1239977786019425,0.6239977786019425,1,1
2025,31385,1,0,0.5,1,1
2025,31386,1,0.1155672779565536,0.6155672779565536,1,1
2025,31387,1,0.01909590521716797,0.519095905217168,0.9987555533542939,0.9987555533542939
2025,31388,1,0.05368573848456393,0.5536857384845639,1,1
2025,31438,1,0,0.5,1,1
2025,31439,1,0,0.5,1,1
2025,31446,2,0,0.5,1,1
2025,31457,2,0,0.5,1,1
2025,31500,2,0.01806967104903273,0.5123666072463768,0.9934596178280614,0.9991626816307173
2025,31501,2,0,0.5,1,1
2025,31501,3,0.01250997522413583,0.5125099752241358,1,1
2025,31502,2,0,0.5,1,1
2025,31502,3,0,0.5,1,1
2025,31503,2,0,0.5,1,1
2025,31504,2,0.02873749714585644,0.523624969151743,0.9948874720058866,1
2025,31508,1,0.0520221251708673,0.5520221251708672,1,1
2025,31508,2,0.004915110321916938,0.5049151103219169,1,1
2025,31533,2,0,0.5,1,1
2025,31534,1,0,0.5,1,1
2025,31534,2,0,0.5,1,1
2025,31535,1,0.006291557255657221,0.5062915572556572,1,1
2025,31535,2,0.5,1,1,1
2025,31536,2,0.5,1,1,1
2025,31537,2,0.1987894012602148,0.6987894012602147,1,1
2025,31538,1,0.2897795304958274,0.7897795304958274,1,1
2025,31538,2,0.1121733528896498,0.6121733528896498,1,1
2025,31542,2,0,0.5,1,1
2025,31604,1,0,0.5,1,1
2025,31614,3,0.02469724845267801,0.524697248452678,1,1
2025,31615,3,0,0.5,1,1
2025,31616,3,0,0.5,1,1
2025,31617,3,0,0.5,1,1
2025,31622,3,0,0.5,1,1
2025,31623,3,0,0.5,1,1
2025,31624,3,0,0.5,1,1
2025,31625,3,0,0.5,1,1
2025,31630,2,0,0.4891510144648975,0.9891510144648974,1
2025,31630,3,0.1191860465116279,0.6083370609765253,0.9891510144648974,1
2025,31631,2,0,0.5,1,1
2025,31632,2,0,0.5,1,1
2025,31632,3,0,0.5,1,1
2025,31633,3,0,0.5,1,1
2025,31638,3,0,0.5,1,1
2025,31639,3,0,0.5,1,1
2025,31640,3,0,0.5,1,1
2025,31641,2,0,0.5,1,1
2025,31665,2,0,0.5,1,1
2025,31675,1,0.0358220518359737,0.5358220518359738,1,1
2025,31677,1,0.06851172898762226,0.5685117289876223,1,1
2025,31678,1,0.08730654677191257,0.5873065467719125,1,1
2025,31679,1,0.0104472674977964,0.5104472674977965,1,1
2025,31832,1,0,0.5,1,1
2025,31833,1,0,0.5,1,1
2025,31942,1,0,0.5,1,1
2025,31946,1,0.01720234368330426,0.5118571763504345,0.9940065404986711,0.9993517078315408
2025,31953,1,0,0.5,1,1
2025,31955,1,0,0.5,1,1
2025,31958,2,0.005466864092234458,0.5054668640922344,1,1
2025,31958,3,0.005466864092234458,0.5054668640922344,1,1
2025,31958,4,0.005466864092234458,0.5054668640922344,1,1
2025,31959,3,0,0.5,1,1
2025,31960,2,0,0.5,1,1
2025,31960,3,0,0.5,1,1
2025,31961,2,0,0.5,1,1
2025,31962,2,0,0.5,1,1
2025,31982,1,0,0.5,1,1
2025,32003,1,0.01468988115472597,0.514689881154726,1,1
2025,32003,2,0.2601444266092715,0.7601444266092714,1,1
2025,32004,1,0,0.5,1,1
2025,32005,2,0,0.5,1,1
2025,32009,1,0,0.5,1,1
2025,32011,1,0,0.5,1,1
2025,32052,1,0.06643688930087494,0.5664368893008749,1,1
2025,32054,1,0.07005371394779308,0.570053713947793,1,1
2025,32056,1,0.07040618278517752,0.5704061827851775,1,1
2025,32089,1,0,0.5,1,1
2025,32092,1,0,0.5,1,1
2025,32158,1,0,0.5,1,1
2025,32181,1,0.04498800705473993,0.2725906188259161,0.5515053820444091,0.823902770273233
2025,32181,2,0.01330213683036152,0.4280636327737632,0.903612719824882,0.9888512238814804
2025,32182,1,0.0364893244979449,0.3013908618623906,0.666474145093509,0.9015726077290632
2025,32182,2,0,0.4502162226791311,0.9479426765620405,0.9977264538829094
2025,32183,2,0,0.5,1,1
2025,32184,1,0.07215676946074473,0.3410976976673495,0.7689409282066049,1
2025,32184,2,0.00965676946074473,0.2508199198895718,0.5940777513538532,0.8529146009250261
2025,32185,1,0.02350187818519983,0.2772675023443467,0.6394310626029843,0.8856654384438375
2025,32185,2,0,0.4108764864211849,0.9018050827597592,0.9909285963385743
2025,32202,2,0,0.5,1,1
2025,32256,1,0,0.5,1,1
2025,32257,1,0,0.5,1,1
2025,32258,1,0,0.5,1,1
2025,32259,1,0,0.5,1,1
2025,32304,1,0.1110585270379872,0.334589062324164,0.5219113188699384,0.7983807835837615
2025,32305,1,0.154363913296344,0.2908034051896496,0.3539022035572315,0.7174627116639258
2025,32340,2,0.04999999999999999,0.55,1,1
2025,32343,1,0.01724137931034481,0.5172413793103448,1,1
2025,32360,1,0.01531319768784356,0.1779370620501805,0.4490945687312546,0.7864707043689178
2025,32366,1,0.1260741167613456,0.322090814704528,0.5141195352967566,0.8181028373535741
2025,32367,1,0.04139615007551284,0.2543134927430996,0.5769524591824023,0.8640351165148157
2025,32368,1,0.1194799933810716,0.3344694286916977,0.525154333072358,0.810164897761732
2025,32369,1,0.06058314048714358,0.1677687623952353,0.3406993825042093,0.7335137605961176
2025,32370,1,0.05597436510460785,0.165476652131041,0.4350238650136734,0.8255215779872402
2025,32371,1,0.09288819591772401,0.266706638627582,0.4921952251222018,0.8183767824123438
2025,32372,1,0.1420581577925019,0.3719837670792993,0.6038018337119704,0.873876224425173
2025,32373,1,0.04969925711076662,0.2975233579409387,0.5757913510132184,0.8279672501830464
2025,32374,1,0.06089891716084905,0.2647640986270706,0.5051121110559226,0.801246929589701
2025,32375,1,0.05595548777089265,0.2008425540049435,0.3805459667675761,0.7356589005335252
2025,32378,1,0,0.1259500578149017,0.4786187468528364,0.8526686890379347
2025,32379,1,0,0,0.5,1
2025,32380,1,0.04279989397248135,0.1822244212053804,0.3818031682569241,0.7423786410240252
2025,32386,1,0,0.5,1,1
2025,32387,1,0,0.5,1,1
2025,32418,1,8.60512802819402E-4,0.5008605128028194,1,1
2025,32418,2,0.01165187970929421,0.5116518797092942,1,1
2025,32442,1,0,0.5,1,1
2025,32442,2,0,0.5,1,1
2025,32443,1,0.003143045370989694,0.5031430453709897,1,1
2025,32446,2,0,0.5,1,1
2025,32452,1,0,0.5,1,1
2025,32452,2,0,0.5,1,1
2025,32458,2,0,0.5,1,1
2025,32461,1,0,0.5,1,1
2025,32461,2,0,0.5,1,1
2025,32462,1,6.075467098672904E-4,0.5006075467098673,1,1
2025,32462,2,0.0186798358664938,0.5186798358664938,1,1
2025,32468,1,0,0.5,1,1
2025,32468,2,0,0.5,1,1
2025,32472,1,0,0.5,1,1
2025,32472,2,0,0.5,1,1
2025,32478,1,0,0.5,1,1
2025,32483,1,0,0.5,1,1
2025,32483,2,0,0.5,1,1
2025,32490,1,0,0.5,1,1
2025,32490,2,0,0.5,1,1
2025,32492,1,0,0.5,1,1
2025,32499,1,0,0.5,1,1
2025,32499,2,0,0.5,1,1
2025,32500,1,0,0.5,1,1
2025,32500,2,0,0.5,1,1
2025,32503,1,0,0.5,1,1
2025,32605,1,0,0.5,1,1
2025,32606,1,0,0.5,1,1
2025,32609,1,0,0.5,1,1
2025,32610,1,0,0.5,1,1
2025,32611,1,0,0.5,1,1
2025,32612,1,0,0.5,1,1
2025,32613,1,0,0.5,1,1
2025,32614,1,0,0.5,1,1
2025,32619,1,0,0.5,1,1
2025,32767,2,0,0.5,1,1
2025,32801,1,0,0.5,1,1
2025,32802,1,0,0.5,1,1
2025,32803,1,0,0.5,1,1
2025,32804,1,0,0.5,1,1
2025,32805,1,0,0.5,1,1
2025,32836,1,0.09210579553267867,0.5921057955326787,1,1
2025,32841,1,0.08290294977959461,0.5829029497795946,1,1
2025,32844,1,0.06656935692232158,0.5665693569223216,1,1
2025,32845,1,0.05939323153817921,0.5593932315381792,1,1
2025,32849,1,0.08134716769496131,0.5813471676949613,1,1
2025,32850,1,0.08104592054679471,0.5810459205467947,1,1
2025,32853,1,0.1111111111111111,0.6111111111111112,1,1
2025,32876,1,0.07014162854682143,0.5701416285468215,1,1
2025,32940,1,0,0.5,1,1
2025,32941,1,0.01184497672138207,0.5118449767213821,1,1
2025,32954,1,0.1172740164195429,0.2723108826411252,0.5571893457459423,0.9021524795243601
2025,32955,1,0,0.1434745394536943,0.3833503310851094,0.7398757916314151
2025,32969,1,0,0.2646275212468371,0.5517839768563813,0.7871564556095441
2025,32971,1,0.00985182562585124,0.2456097301088648,0.5779181069638701,0.8421602024808565
2025,32972,1,2.638542082250561E-5,0.2091246427290913,0.5763177052050028,0.8672194478967341
2025,32973,1,0,0.2853916430735331,0.6990206554199635,0.9136290123464303
2025,32974,1,0.02721147558568676,0.2282335544942591,0.5902817688076449,0.8892596898990726
2025,32992,1,0.03983526419635408,0.5398352641963541,1,1
2025,32994,1,0,0.5,1,1
2025,32995,1,0,0.5,1,1
2025,33034,1,0.0314601324884014,0.5314601324884014,1,1
2025,33135,1,0,0.5,1,1
2025,33199,1,0.008474576271186418,0.5084745762711864,1,1
2025,33202,1,0,0.5,1,1
2025,33203,1,0,0.5,1,1
2025,33204,1,0,0.5,1,1
2025,33205,1,0.09999999999999998,0.6,1,1
2025,33210,1,0,0.5,1,1
2025,33212,1,0.1685425533164465,0.6685425533164465,1,1
2025,33220,1,0,0.5,1,1
2025,33223,1,0,0.5,1,1
2025,33225,1,0,0.5,1,1
2025,33226,1,0,0.5,1,1
2025,33228,1,0,0.5,1,1
2025,33230,1,0,0.5,1,1
2025,33231,1,0,0.5,1,1
2025,33232,1,0,0.5,1,1
2025,33320,1,0.25,0.7419354843749999,0.9919354843749999,1
2025,33353,1,0,0,0,0.5
2025,40045,1,0,0.5,1,1
2025,40735,1,0,0.5,1,1
2025,90825,3,0.04226801984567502,0.2225118083583892,0.4829722749156767,0.8027284864029626
2025,90826,2,0,0.4720688542431853,0.9458884821760182,0.9738196279328328
2025,90826,3,0.03901211410862765,0.2041604114312561,0.4570473683349043,0.791899071012276
2025,90827,3,0.05028280031362908,0.2211981852145984,0.4750461269494593,0.8041307420484899
2025,90828,2,0,0.4948483077318613,0.9777813372640645,0.9829330295322032
2025,90828,3,0.07555653612513519,0.3465855420089473,0.6215185035884998,0.8504894977046877
2025,90831,3,0.08904278208629068,0.2990399719125634,0.6148343304121626,0.9048371405858899
2025,90832,2,0.1650633471224162,0.6519831325561636,0.9722341405816515,0.9853143551479041
2025,90832,3,0.07895223601130508,0.308927577000608,0.5666785850260959,0.836703244036793
2025,91379,2,0.229043505549474,0.6380871372093392,0.896194067460136,0.9871504358002707
2025,91380,2,0.2007510416917093,0.5984763042764731,0.8808354932840988,0.983110230699335
2025,91381,2,0.1611867143172485,0.568793416867123,0.893928299593824,0.9863215970439495
2025,91382,1,0,0.4790962310430869,0.9631335440857751,0.9840373130426882
2025,91382,2,0.03091147864264887,0.2239297462808034,0.5322664000921395,0.839248132453985
2025,91383,1,0,0,0.4880807966976732,0.9880807966976732
2025,91383,2,0.07269765883171408,0.288331333647872,0.5791138325361953,0.8634801577200375
2025,91384,1,0.3230374607044366,0.6342574147621984,0.7969101124257514,0.9856901583679895
2025,91384,2,0.04435960267854022,0.2366713649216102,0.5408752370272218,0.8485634747841518
2025,91385,2,0.1386354362808388,0.4303164238079682,0.6885346030229842,0.8968536154958549
2025,91387,2,0.04057200190226834,0.2316375268423822,0.5110387592495327,0.8199732343094188
2025,91388,1,0,0.4736504553826483,0.9497532902891859,0.9761028349065375
2025,91388,2,0.006642235929898044,0.09877301967374369,0.3336255497746198,0.7414947660307742
2025,91389,1,0,0.2475179931679891,0.495698365313098,0.7481803721451089
2025,91389,2,0.04179958727377942,0.243046198546708,0.5329845463624926,0.8317379350895641
2025,91390,2,0.1212709285378286,0.4513305680336726,0.8105433165259306,0.9804836770300867
2025,91391,2,0.1093114266775957,0.4702395146211564,0.8609280879435608,1
2025,91392,2,0.1666089731959783,0.4839312134574416,0.799059762866834,0.9817375226053707
2025,91393,2,0.02919693791046601,0.1442251781776509,0.3392331059603401,0.7242048656931552
2025,91394,2,0.1196118110735338,0.4536149400024568,0.8285160344191902,0.9945129054902673
2025,91395,2,0.1267988840048992,0.4814922555553095,0.8250719525701707,0.9703785810197605
2025,91396,2,0.134196755080868,0.4724316330641529,0.8286157749102232,0.9903808969269382
2025,91397,2,0.04047685606433765,0.1921437536830613,0.452896301368714,0.8012294037499903
2025,91398,2,0.05184874584866561,0.2054256087270354,0.445784934025568,0.7922080711471983
2025,91399,2,0.1843383357576721,0.5548635509277289,0.8569269344748908,0.986401719304834
2025,91400,2,0.1488898623879936,0.4723769531240552,0.7667212287379659,0.9432341380019043
2025,91401,2,0.03804924739065557,0.2423927424221775,0.5419132066033705,0.8375697115718486
2025,91402,2,0.04155871460423732,0.2195996185072207,0.5464976049681239,0.8684567010651406
2025,91402,3,0.06512594182846332,0.3054359133599089,0.5980368601643778,0.8577268886329322
2025,91403,2,0.2093007621452843,0.6160366983379286,0.9067359361926445,1
2025,91404,2,0.1765526119019256,0.5938724751908676,0.9054251153902519,0.98810525210131
2025,91405,1,0,0.2183690358209895,0.4456505246704932,0.7272814888495036
2025,91405,2,0.02378184976928754,0.1359836670472308,0.396395557783076,0.7841937405051327
2025,91406,2,0.1768073998389351,0.5090397223676231,0.7948942933923708,0.9626619708636828
2025,91407,1,0,0.2383185981343787,0.7229315786509168,0.9846129805165382
2025,91407,2,0.04690629842952798,0.2206360371474611,0.4790323744068851,0.805302635688952
2025,91408,2,0.1384904279931846,0.4898195344794228,0.8258988510295762,0.974569744543338
2025,91409,1,0,0,0.3768694071514466,0.8768694071514466
2025,91409,2,0.03448855829312825,0.175242691222556,0.4242759005958958,0.7835217676664681
2025,91410,1,0,0.1222030148986412,0.6200175066477356,0.9978144917490944
2025,91410,2,0.1001687429083683,0.3967006168674122,0.7054201912114941,0.9088883172524502
2025,91411,1,0,0.4909838733149954,0.9822840502543979,0.9913001769394025
2025,91411,2,0.07480982633225375,0.3335436113392308,0.6331141456270577,0.8743803606200807
2025,91412,1,0,0.4003606810896915,0.8837292421112516,0.9833685610215601
2025,91412,2,0.07373142293505086,0.3105169460142999,0.5874253124602485,0.8506397893809995
2025,91413,2,0.203031393116126,0.5840627092218841,0.858064428939302,0.9770331128335439
2025,91414,2,0.1782772421054014,0.5975147280143105,0.9100642958698419,0.9908268099609329
2025,91415,1,0.09003731113947594,0.2692903658067893,0.6611204319586718,0.9818673772913584
2025,91415,2,0.07032093419528568,0.304606010820513,0.5896657201562929,0.8553806435310656
2025,91416,2,0.04877925629970104,0.1664357037138493,0.349222312336607,0.7315658649224588
2025,91417,2,0.03114784095187656,0.134841475597134,0.332344629830171,0.7286509951849136
2025,91418,2,0.02969720252009322,0.1152245601051238,0.2605686723779048,0.6750413147928742
2025,91419,2,0.07633276989295162,0.2135797600884937,0.3718743434429766,0.7346273532474346
2025,91420,2,0.2125714501797846,0.7125714501797846,1,1
2025,91421,3,0.1311525406005232,0.4503312567012713,0.8023647572258231,0.983186041125075
2025,91422,2,0.05732843003650745,0.1841695556270304,0.3303604248938619,0.703519299303339
2025,91423,2,0.2235211864491624,0.6246255188612793,0.900592828801784,0.9994884963896671
2025,91424,1,0,0,0,0.5
2025,91424,2,0.04595880274663744,0.1747485641431915,0.3516003330158877,0.7228105716193337
2025,91425,1,0,0,0,0.5
2025,91425,2,0.08698653191240802,0.2668490799821022,0.4655987005195196,0.7857361524498254
2025,91426,2,0.1391477515289699,0.4939014518582343,0.8382309131430541,0.9834772128137897
2025,91427,2,0.1454103928992629,0.4881772064189365,0.8294364759888956,0.986669662469222
2025,91428,2,0.07312881461225407,0.3251601948492264,0.6302885270204122,0.8782571467834398
2025,91429,2,0.1324564771032298,0.4834328358995028,0.8304942808989517,0.9795179221026789
2025,91430,1,0.002493737076569136,0.003822394223743919,0.4992511456062325,0.9979224884590577
2025,91430,2,0.07343968302251508,0.2876061780075277,0.5465484429035299,0.8323819479185173
2025,91430,3,0.09815677473496642,0.3824588389854787,0.6782623895826738,0.8939603253321615
2025,91431,2,0.06725202293321597,0.3264726816567922,0.640372584217231,0.8811519254936547
2025,91432,2,0.04969663404061908,0.2611206127699041,0.538636495063964,0.8272125163346791
2025,91432,3,0.07728210404847691,0.3369609049001374,0.6423065264103323,0.8826277255586719
2025,91433,2,0.07147944888086244,0.2830423332134347,0.5612790968785129,0.8497162125459407
2025,91434,2,0.03335650977482518,0.1675185678580002,0.3871256070584463,0.7529635489752713
2025,91434,3,0.07290166357008282,0.276523028752781,0.5240676629867923,0.8204462978040941
2025,91435,2,0.01461593424050994,0.1292669805147365,0.355777604931993,0.7411265586577664
2025,91435,3,0.06392307736787778,0.2599921022510942,0.5192015717267463,0.82313254684353
2025,91436,2,0.1032939669291397,0.4062359221784463,0.7857144410454433,0.9827724857961366
2025,91437,1,0.3670503233617118,0.7819007902213742,0.8962987166481821,0.9814482497885197
2025,91437,2,0.05536465560926879,0.2289013331095392,0.4858074028588227,0.8122707253585523
2025,91438,2,0.126506621645905,0.436904514201896,0.7821576925908448,0.9717598000348538
2025,91439,2,0.1328577119731443,0.4990604928502504,0.8662027808771061,1
2025,91440,2,0.01129103485252669,0.2028853609571162,0.514737095930788,0.8231427698261984
2025,91441,1,0.211425087364607,0.6224407481085104,0.8953179212690485,0.9843022605251451
2025,91441,2,0.07620914052075312,0.2819091866467163,0.5551185857208756,0.8494185395949125
2025,91442,1,0,0.3050458348016799,0.786247611217519,0.981201776415839
2025,91442,2,0.07449410343582114,0.2914717564193191,0.5693915506114582,0.8524138976279603
2025,91443,2,0,0.2703057603522965,0.6168260152305988,0.8465202548783022
2025,91444,2,0.02728298321639372,0.3204531975024513,0.6346409115533307,0.8414706972672731
2025,91445,1,0,0.4772818718707116,0.9582698942591358,0.9809880223884242
2025,91445,2,0.02271599925336476,0.186224439991232,0.4757923066470738,0.8122838659092066
2025,91446,1,0.03431349927963889,0.3756097720905255,0.8210436193601447,0.9797473465492582
2025,91446,2,0.04446515254888556,0.2308762011946938,0.5043534726791137,0.8179424240333054
2025,91447,1,0,0.4749313278306524,0.9612106140093015,0.9862792861786491
2025,91447,2,0.04645321739609415,0.2427714737324231,0.5534168122296145,0.8570985558932855
2025,91448,2,0.06125060159619622,0.2988666409647681,0.6056209328353843,0.8680048934668123
2025,91449,1,6.153652807333043E-4,0.4933948261571672,0.9833062232704175,0.9905267623939836
